³¯Â¥,Y,Áö¼ö½Ã°¡,Áö¼ö°í°¡,Áö¼öÀú°¡,Áö¼öÁ¾°¡,°Å·¡·®,°Å·¡´ë±Ý,»óÀåÁÖ½Ä¼ö,½Ã°¡ÃÑ¾×,ÀÚº»±Ý,¿Ü±¹ÀÎº¸À¯ÁÖ½Ä¼ö,¿Ü±¹ÀÎº¸À¯½Ã°¡ÃÑ¾×,½Å¿ë°Å·¡Á¾¸ñ¼ö,½Å¿ë°¡´ÉÁ¾¸ñ°Å·¡·®,½Å¿ëÀÚ·áÀÏÀÚ,ÀüÃ¼Á¾¸ñ¼ö,È¸»ç¼ö,°Å·¡Çü¼ºÁ¾¸ñ¼ö,»ó½ÂÁ¾¸ñ¼ö,ÇÏ¶ôÁ¾¸ñ¼ö,º¸ÇÕÁ¾¸ñ¼ö,»óÇÑÁ¾¸ñ¼ö,ÇÏÇÑÁ¾¸ñ¼ö,¿¬ÁßÃÖ°í°¡Á¾¸ñ¼ö,¿¬ÁßÃÖÀú°¡Á¾¸ñ¼ö,25ÀÏÀÌÆò»óÈ¸Á¾¸ñ°Ç¼ö,25ÀÏÀÌÆòÇÏÈ¸Á¾¸ñ°Ç¼ö,52ÁÖ½Å°í°¡Á¾¸ñ¼ö,52ÁÖ½ÅÀú°¡Á¾¸ñ¼ö,¹è´ç ¼öÀÍÀ²
2011-12-07,ÇÏ¶ô,1914.5,1921.52,1904.52,1919.42,402803900,5806816,35061394,1090515429,99127191,5634341,359690345,1043,445561859,20111205,936,789,894,579,258,67,25,0,0,0,606,437,11,3,0
2011-12-08,ÇÏ¶ô,1911.07,1925.56,1898.34,1912.39,426921700,6004378,35128455,1087887776,99461078,5645110,359051408,1043,489982182,20111206,936,789,892,427,399,76,25,0,0,0,635,408,23,1,0
2011-12-09,ÇÏ¶ô,1883.86,1894.59,1872.67,1874.75,372813800,5132355,35128480,1066565197,99461205,5636059,351076691,1043,457630036,20111207,936,789,895,274,569,58,14,3,0,0,567,476,17,2,0
2011-12-12,ÇÏ¶ô,1902.75,1903.19,1890.18,1899.76,409625200,5365877,35128480,1080713925,99461205,5631397,356086887,1043,461937357,20111208,936,789,890,521,292,85,15,2,0,0,635,408,6,5,0
2011-12-13,ÇÏ¶ô,1877.4,1880.4,1863.77,1864.06,450082900,5271931,35128520,1060252724,99461225,5624994,347895121,1043,504650675,20111209,936,789,894,225,616,62,8,4,0,0,573,470,7,7,0
2011-12-14,ÇÏ¶ô,1852.2,1864.79,1851.89,1857.75,401927200,4410181,35128981,1056355324,99462888,5623339,345672328,1043,451136988,20111212,936,789,894,435,382,83,13,2,0,0,581,462,5,6,0
2011-12-15,»ó½Â,1834.82,1840.94,1817.61,1819.11,409620300,5391436,35133735,1034636031,99465905,5618778,338291382,1041,476630397,20111213,936,789,894,179,661,59,14,4,0,0,454,589,3,16,0
2011-12-16,»ó½Â,1827.83,1842.94,1823.68,1839.96,489950200,4377713,35146878,1046533510,99479066,5615956,343234881,1043,540061923,20111214,937,790,889,496,342,60,13,7,0,0,484,561,8,11,0
2011-12-19,»ó½Â,1829.49,1829.49,1750.6,1776.93,684313900,6683263,35177136,1010870032,99479270,5610821,332048483,1043,798028101,20111215,937,790,903,70,816,22,9,10,0,0,245,798,6,97,0
2011-12-20,»ó½Â,1791.62,1797.59,1780.1,1793.06,389772200,3992722,35272773,1019982858,99528112,5606821,334139684,1043,441264598,20111216,937,790,892,664,184,55,12,0,0,0,340,703,5,14,0
2011-12-21,ÇÏ¶ô,1837.99,1850.67,1831.26,1848.41,516912900,5239156,35272776,1051439058,99528116,5610246,345999348,1043,576203705,20111219,937,790,895,700,150,53,12,1,0,0,481,562,11,5,0
2011-12-22,ÇÏ¶ô,1841.23,1847.49,1835.91,1847.49,406414700,3136029,35294816,1051156173,99585655,5612354,346095103,1043,443535004,20111220,937,790,886,383,411,98,7,0,0,0,489,554,8,3,0
2011-12-23,ÇÏ¶ô,1861.07,1872.31,1859.4,1867.22,466331800,4322574,35376016,1064015237,99664755,5617072,349809596,1044,506869687,20111221,938,791,890,586,250,64,12,0,0,0,582,462,8,4,0
2011-12-26,»ó½Â,1873.07,1873.79,1851.99,1856.7,434745400,3038601,35382674,1059014215,99690872,5614590,348135443,1044,468597165,20111222,938,791,891,358,451,88,5,3,0,0,556,488,8,5,0
2011-12-27,»ó½Â,1856.78,1864.71,1813.48,1842.02,529919300,4359041,35383125,1050888614,99691097,5611865,346391021,1044,592116763,20111223,938,791,890,261,573,64,6,0,0,0,492,552,6,12,0
2011-12-28,»ó½Â,1833.26,1833.26,1817.97,1825.12,378657300,3305494,35384533,1041003535,99698138,5610349,342462914,1044,414971153,20111226,938,791,877,317,503,70,4,1,0,0,403,641,3,14,0
2011-12-29,»ó½Â,1815.63,1835.19,1806.88,1825.74,344645600,3632134,35402934,1041999162,99767974,5608991,342449922,1044,386213581,20111227,938,791,881,479,338,75,7,0,0,0,432,612,2,6,0
2012-01-02,»ó½Â,1831.69,1837.81,1814.55,1826.37,323358800,3304263,35403644,1042325072,99768329,5611492,342990629,1044,356000661,20111228,938,791,889,334,491,74,12,0,0,0,381,663,6,5,0
2012-01-03,ÇÏ¶ô,1846.56,1875.41,1846.56,1875.41,443474000,4831853,35403690,1070059481,99768558,5614859,353287683,1044,502522274,20111229,938,791,895,574,263,65,7,0,0,0,492,552,6,5,0
2012-01-04,ÇÏ¶ô,1883.48,1884.69,1866.22,1866.22,494500100,4714359,35403690,1064738869,99768558,5621764,350858444,1044,537424814,20120102,938,791,890,398,430,75,13,0,0,0,490,554,7,5,0
2012-01-05,»ó½Â,1869.42,1875.97,1860.57,1863.74,533768400,4856718,35449512,1063280532,99798693,5623420,349368237,1044,568617039,20120103,938,791,900,465,371,72,11,0,0,0,535,509,9,2,0
2012-01-06,»ó½Â,1867.12,1867.12,1824.29,1843.14,472680500,4424490,35452819,1051727698,99807351,5624567,345379144,1044,535749280,20120104,938,791,889,265,554,80,10,1,0,0,442,602,9,4,0
2012-01-09,»ó½Â,1832.04,1832.04,1810.48,1826.49,395512200,4237521,35471819,1043623187,99902351,5638276,342088337,1043,450272652,20120105,938,791,886,317,518,65,10,1,0,0,418,626,10,6,0
2012-01-10,»ó½Â,1841.13,1859.55,1840.47,1853.22,388644100,4927969,35472216,1058727535,99902340,5645199,346651213,1044,443629854,20120106,938,791,886,595,238,68,10,0,0,0,527,518,7,4,0
2012-01-11,»ó½Â,1857.54,1857.82,1843.12,1845.55,447955700,4862020,35515591,1054656344,100469485,5651282,344906007,1045,487381567,20120109,938,790,893,357,460,82,15,2,0,0,524,521,6,3,0
2012-01-12,»ó½Â,1853.1,1864.57,1837.96,1864.57,476341300,5407363,35516454,1065104857,100470017,5656235,348022201,1045,522297516,20120110,938,790,889,481,337,83,12,0,0,0,596,449,9,3,0
2012-01-13,»ó½Â,1865.72,1881.84,1861.53,1875.68,475032600,5955531,35517816,1071501487,100470698,5662673,351318923,1046,522132101,20120111,938,790,897,435,385,88,4,2,0,0,629,417,8,4,0
2012-01-16,»ó½Â,1860.77,1863.32,1843.86,1859.27,391915600,3938144,35517832,1062045079,100470706,5659804,347944266,1046,439996421,20120112,938,790,893,246,586,69,6,1,0,0,551,495,0,9,0
2012-01-17,»ó½Â,1878.16,1892.76,1878.16,1892.74,431987800,6003928,35520290,1081010124,100472165,5666154,354646377,1047,488390283,20120113,938,790,897,556,270,79,9,0,0,0,614,433,4,1,0
2012-01-18,»ó½Â,1891.17,1898.7,1884.33,1892.39,428002900,6069244,35525908,1081149677,100479195,5671110,355043261,1047,467009786,20120116,938,790,901,363,463,82,13,1,0,0,601,446,6,8,0
2012-01-19,»ó½Â,1912.43,1914.98,1902.02,1914.97,374371600,6480555,35525961,1094332649,100479461,5685432,361275188,1047,423691141,20120117,938,790,900,470,338,96,7,0,0,0,648,399,7,2,0
2012-01-20,»ó½Â,1922.13,1952.09,1922.13,1949.89,404776800,7359091,35528069,1114258767,100448100,5708050,369842544,1048,461430642,20120118,938,790,908,490,356,69,5,1,0,0,657,391,12,7,0
2012-01-25,»ó½Â,1947.74,1973.35,1945.14,1952.23,375932800,6168945,35534943,1115552157,100452415,5721017,371458643,1048,435444695,20120119,938,790,895,421,404,82,7,1,0,0,669,379,14,4,0
2012-01-26,»ó½Â,1959.19,1962.71,1949.51,1957.18,408022000,5549397,35536077,1117841826,100453735,5730959,371888061,1048,439589345,20120120,938,790,897,512,289,106,11,0,0,0,701,347,7,5,0
2012-01-27,»ó½Â,1960.7,1966.2,1949.46,1964.83,448919400,6147985,35536824,1122208776,100454289,5738667,374129254,1049,485687438,20120125,938,790,899,496,331,79,8,0,0,0,724,325,10,2,0
2012-01-30,»ó½Â,1956.63,1961.6,1936.14,1940.55,411695500,6395979,35536824,1108364922,100454290,5741397,369059530,1048,453244155,20120126,938,790,897,301,532,71,13,1,0,0,676,373,6,4,0
2012-01-31,»ó½Â,1943.25,1960.44,1936.68,1955.79,469194100,6707348,35551670,1117151541,100494932,5749569,370984849,1049,514424150,20120127,939,791,901,526,307,71,15,3,0,0,707,343,14,4,0
2012-02-01,»ó½Â,1948.57,1969.8,1947.46,1959.24,501061500,7156314,35457754,1119009871,100264284,5754403,370213775,1049,549642391,20120130,938,790,907,521,310,80,8,1,0,0,742,307,19,2,0
2012-02-02,»ó½Â,1982.23,1993.88,1977.32,1984.3,641047300,8775974,35458451,1133236175,100265017,5775398,375190118,1049,685745313,20120131,938,790,901,540,286,83,7,2,0,0,773,276,20,1,0
2012-02-03,»ó½Â,1982.24,1982.62,1961.95,1972.34,535879100,7522073,35458587,1126229234,100265623,5777814,372396308,1049,569966567,20120201,938,790,905,393,438,79,11,0,0,0,763,286,10,1,0
2012-02-06,»ó½Â,1994.21,1996.05,1964.77,1973.13,523216800,7292492,35466242,1126834106,100302784,5785197,373406999,1049,560190121,20120202,938,790,901,402,436,68,14,0,0,0,755,294,15,4,0
2012-02-07,»ó½Â,1976.77,1983.82,1971.33,1981.59,539408000,6581705,35466842,1131812829,100303135,5794851,375868266,1049,571725420,20120203,938,790,897,449,395,59,27,0,0,0,762,287,17,2,0
2012-02-08,»ó½Â,1985.21,2003.73,1982.99,2003.73,587908500,7495413,35470060,1144240174,100318241,5801144,379151913,1049,631197422,20120206,938,790,899,517,311,74,24,0,0,0,766,283,29,6,0
2012-02-09,ÇÏ¶ô,1998.2,2014.62,1978.51,2014.62,557635600,7982308,35470158,1150304988,100318729,5807061,380065281,1049,616573184,20120207,938,790,898,441,376,88,22,2,0,0,755,294,29,3,0
2012-02-10,»ó½Â,2010.04,2011.52,1986.96,1993.71,696742000,7615142,35471355,1138181427,100321787,5481775,372661988,1049,738446972,20120208,938,790,900,410,423,74,14,4,0,0,769,280,22,2,0
2012-02-13,»ó½Â,2000.66,2010.66,1991.28,2005.74,452786900,5757136,35473755,1145155871,100322987,5483892,375691529,1050,496481858,20120209,938,790,896,486,325,93,20,1,0,0,786,264,19,3,0
2012-02-14,»ó½Â,1999.53,2008.65,1995.6,2002.64,515881000,6677663,35475212,1143629953,100330271,5482079,375311117,1050,551265164,20120210,938,790,899,394,414,95,17,0,0,0,791,259,20,2,0
2012-02-15,»ó½Â,2012,2026.75,2009.68,2025.32,681465200,7694193,35476179,1156737378,100330755,5483292,381311547,1050,735331748,20120213,938,790,898,446,377,81,19,0,0,0,796,254,35,3,0
2012-02-16,»ó½Â,2005.37,2012.44,1995.99,1997.45,696685700,6857741,35477606,1141138846,100333372,5484136,376646262,1050,746759207,20120214,938,790,896,290,550,63,19,0,0,0,767,283,29,3,0
2012-02-17,ÇÏ¶ô,2025.56,2031.4,2019.79,2023.47,731089900,7480494,35478301,1156075606,100333720,5485378,383095750,1050,778199719,20120215,938,790,898,529,310,64,21,2,0,0,773,277,39,3,0
2012-02-20,ÇÏ¶ô,2041.51,2047.43,2024.59,2024.9,733914700,6249373,35478578,1156912787,100335103,5487031,383190317,1050,767235241,20120216,938,790,911,466,374,75,41,2,0,0,772,278,53,2,0
2012-02-21,ÇÏ¶ô,2022.05,2030.46,2007.46,2024.24,709018400,5622724,35480646,1156557672,100336152,5486982,383664013,1050,748370948,20120217,938,790,900,379,442,86,25,1,0,0,752,298,36,2,0
2012-02-22,»ó½Â,2018.07,2028.93,2015.3,2028.65,883739000,6211737,35482164,1158991311,100343636,5496083,385549959,1051,912937052,20120220,938,790,900,417,414,78,10,5,0,0,759,292,36,2,0
2012-02-23,»ó½Â,2016.46,2016.46,2001.25,2007.8,690116300,6379230,35621611,1150128510,101028269,5503625,380854440,1052,718794154,20120221,939,791,904,338,492,79,13,3,0,0,715,337,28,1,0
2012-02-24,ÇÏ¶ô,2010.6,2019.9,1998.39,2019.89,717913900,5712026,35634551,1157117869,101034739,5509595,383384960,1052,751268710,20120222,939,791,894,492,324,82,18,7,0,0,727,325,29,2,0
2012-02-27,»ó½Â,2013.61,2013.69,1987.74,1991.16,636009900,5581133,35646339,1140967727,101043157,5512401,378309398,1052,673248997,20120223,939,791,900,275,570,61,19,4,0,0,658,394,31,6,0
2012-02-28,ÇÏ¶ô,1995.93,2006.26,1992.66,2003.69,607928400,6354432,35647377,1148095229,101043676,5515724,380530980,1050,637287713,20120224,939,791,896,383,450,68,1,10,0,0,637,416,16,6,0
2012-02-29,ÇÏ¶ô,2015.38,2033.63,2015.38,2030.25,562639800,6814214,35663560,1163380789,101088878,5525518,386399456,1050,599659319,20120227,939,791,896,542,289,69,7,2,0,0,683,370,21,4,0
2012-03-02,ÇÏ¶ô,2041.52,2046.82,2033.5,2034.63,483187200,5842717,35659145,1165946320,101065161,5532379,386812942,1050,511155926,20120228,936,788,892,497,316,85,7,0,0,0,694,356,26,1,0
2012-03-05,ÇÏ¶ô,2028.97,2030.57,2011.5,2016.06,548008500,5127361,35659228,1155198110,101065243,5530042,383485714,1050,576951975,20120229,936,788,887,298,530,67,13,5,0,0,623,427,12,2,0
2012-03-06,»ó½Â,2019.28,2023.83,1988.86,2000.36,554732600,5298150,35660225,1146426068,101065817,5523972,381041786,1050,595920698,20120302,936,788,887,199,640,55,7,5,0,0,520,530,10,3,0
2012-03-07,»ó½Â,1968.72,1987.97,1966.69,1982.15,511287900,4976380,35661058,1136045079,101066234,5520318,377170220,1050,553590629,20120305,936,788,890,280,537,78,4,0,0,0,450,600,6,6,0
2012-03-08,»ó½Â,1989.3,2004.72,1978.79,2000.76,456093100,6381063,35733544,1147029155,101417694,5516328,379733562,1051,510064404,20120306,937,789,890,500,324,68,6,2,0,0,487,564,12,4,0
2012-03-09,»ó½Â,2017.67,2022.95,2001.67,2018.3,416398400,5404975,35734409,1157242883,101420157,5512410,384288980,1051,453576530,20120307,937,789,889,444,350,98,6,1,0,0,526,525,12,4,0
2012-03-12,»ó½Â,2018.73,2019.14,2001.5,2002.5,375479700,4812518,35725889,1148208381,101415897,5511177,381712524,1051,400377910,20120308,937,789,894,304,536,61,3,1,0,0,473,578,10,2,0
2012-03-13,»ó½Â,2012.91,2028.98,2012.91,2025.04,448922000,5657247,35728337,1161650377,101417121,5518087,387446096,1051,496996194,20120309,937,789,894,492,332,77,2,2,0,0,521,530,16,3,0
2012-03-14,ÇÏ¶ô,2050.5,2057.28,2045.08,2045.08,541113400,6427318,35730511,1173323539,101418224,5525331,392670978,1051,591806218,20120312,937,789,900,462,359,85,5,0,0,0,555,496,26,2,0
2012-03-15,ÇÏ¶ô,2044.01,2050.48,2038.6,2043.76,476105200,6006291,35730807,1172998457,101418439,5529002,393336200,1051,508088274,20120313,937,789,893,327,499,72,3,1,0,0,520,531,19,3,0
2012-03-16,ÇÏ¶ô,2054.63,2054.99,2034.21,2034.44,464242200,5913260,35117206,1168105340,101006620,5525232,391057983,1051,491990319,20120314,937,789,895,363,451,88,7,1,0,0,522,529,29,7,0
2012-03-19,ÇÏ¶ô,2040.07,2050.87,2036.35,2047,555800800,4976575,35133796,1175510788,101089571,5524752,394195642,1051,587100297,20120315,937,789,896,395,432,80,7,1,0,0,505,546,23,4,0
2012-03-20,ÇÏ¶ô,2046.38,2055.34,2035.26,2042.15,540336700,5404193,35133796,1172815782,101089571,5524739,393814154,1051,572988449,20120316,937,789,885,302,524,74,6,0,0,0,470,581,19,6,0
2012-03-21,»ó½Â,2031.58,2039.8,2022.97,2027.23,517066600,5174203,35133823,1164159170,101089593,5522461,390645803,1051,551737549,20120319,937,789,891,275,544,84,3,0,0,0,427,624,7,9,0
2012-03-22,ÇÏ¶ô,2026.75,2031.42,2017.93,2026.12,541726200,5301426,35167728,1164051273,101259119,5520288,391759254,1051,569819502,20120320,937,789,892,266,572,62,5,2,0,0,369,682,7,7,0
2012-03-23,ÇÏ¶ô,2015.07,2029.77,2013.72,2026.83,506769500,4829002,35168263,1164693248,101261796,5525449,391845359,1051,535341871,20120321,937,789,886,382,425,88,2,3,0,0,376,675,10,6,0
2012-03-26,»ó½Â,2035.17,2041.05,2012.86,2019.19,436975300,4591120,35169507,1160220832,101262606,5524172,391268027,1051,469694954,20120322,937,789,886,296,522,78,4,2,0,0,341,710,11,6,0
2012-03-27,»ó½Â,2042.47,2043.75,2028.39,2039.76,606412500,5147275,35169507,1172477800,101262606,5527050,397141759,1051,637130537,20120323,937,789,892,384,439,75,5,3,0,0,347,704,16,4,0
2012-03-28,ÇÏ¶ô,2034.35,2038.45,2028.11,2031.74,533800500,5117814,35170240,1168088126,101263758,5528773,396019339,1051,553749369,20120326,937,789,887,340,467,88,6,0,0,0,338,713,9,4,0
2012-03-29,»ó½Â,2019.41,2025.23,2004.94,2014.41,470321300,5007461,35170588,1157849111,101263932,5529535,392545494,1051,501952159,20120327,937,789,887,222,603,70,4,0,0,0,291,760,2,10,0
2012-03-30,»ó½Â,2011.5,2018.09,2002.61,2014.04,449871100,5332964,35170686,1157582327,101263980,5532557,391782460,1051,475679212,20120328,937,789,892,509,317,75,9,1,0,0,308,743,7,5,0
2012-04-02,ÇÏ¶ô,2022.42,2031.79,2015.72,2029.29,409917300,4339315,35172128,1166447108,101264704,5531104,395857093,1051,437404776,20120329,937,789,872,472,330,79,9,0,0,0,341,710,11,3,0
2012-04-03,ÇÏ¶ô,2040.81,2051.8,2038.52,2049.28,593278400,6089846,35173521,1178138419,101265589,5529468,401881730,1051,639266579,20120330,937,789,889,302,518,79,6,0,0,0,325,726,20,6,0
2012-04-04,ÇÏ¶ô,2046.9,2048.11,2015.57,2018.61,621544400,6426545,35183479,1160637903,101279293,5534486,396712867,1051,657985200,20120402,937,789,889,153,693,50,7,1,0,0,274,777,15,19,0
2012-04-05,ÇÏ¶ô,2006.27,2030.69,1997.12,2028.77,549308100,5773455,35198586,1166855952,101345642,5534380,400075680,1052,597698258,20120403,938,790,889,358,442,96,5,1,0,0,278,774,11,18,0
2012-04-06,ÇÏ¶ô,2026.32,2033.49,2022.81,2029.03,536307200,4563183,35200888,1166979557,101354759,5542576,400206061,1052,559991376,20120404,938,790,889,357,472,72,7,2,0,0,276,776,11,15,0
2012-04-09,ÇÏ¶ô,2008.03,2009.36,1995.8,1997.08,466746300,4320749,35202305,1148860808,101356177,5546063,395307061,1052,503455258,20120405,938,790,892,143,704,49,8,22,0,0,216,836,9,36,0
2012-04-10,»ó½Â,2000.77,2011.27,1990.13,1994.41,543735900,4966683,35627681,1147902758,101576018,5555483,394135471,1052,577799911,20120406,938,790,890,430,381,84,6,2,0,0,222,830,12,27,0
2012-04-12,»ó½Â,1985.16,1986.63,1969.09,1986.63,391510500,5013903,35629049,1143425421,101576702,5551969,391140941,1052,433916816,20120409,938,790,879,405,395,89,11,6,0,0,216,836,11,20,0
2012-04-13,ÇÏ¶ô,2001.71,2011.37,1996.23,2008.91,495288100,5489205,35635776,1156388307,101602525,5550253,394278005,1051,537799818,20120410,938,790,885,655,184,55,6,0,0,0,259,793,8,4,0
2012-04-16,ÇÏ¶ô,1985.28,1998.35,1982.93,1992.63,452523100,3936659,35639410,1146989839,101610125,5544795,390745286,1051,485936283,20120412,938,790,887,334,470,89,9,0,0,0,250,802,12,6,0
2012-04-17,ÇÏ¶ô,1995.33,1999.5,1982.44,1985.3,445682200,3989376,35635351,1141883973,101589830,5536905,388337519,1051,473073077,20120413,937,789,884,385,413,94,5,3,0,0,267,784,12,5,0
2012-04-18,ÇÏ¶ô,2014.23,2014.95,2001.59,2004.53,382937700,4644963,35636074,1153190210,101591300,5533887,392959779,1051,409355949,20120416,937,789,890,449,358,88,7,4,0,0,291,760,7,5,0
2012-04-19,ÇÏ¶ô,2000.4,2008.82,1994.61,1999.86,412119200,4130929,35637179,1150475580,101591736,5534160,392244612,1050,438060292,20120417,937,789,892,289,523,92,10,11,0,0,288,763,14,26,0
2012-04-20,»ó½Â,1988.22,1988.22,1970.54,1974.65,518733300,4841200,35640497,1135852717,101599312,5531390,386402422,1050,559528787,20120418,937,789,888,241,590,67,6,12,0,0,256,795,15,44,0
2012-04-23,»ó½Â,1971.39,1980.94,1964.12,1972.63,585159500,3579012,35634813,1134461838,101592809,5533245,385995629,1050,620641349,20120419,936,788,882,309,498,84,5,12,0,0,257,793,10,42,0
2012-04-24,»ó½Â,1956.75,1972.24,1954.01,1963.42,630804200,5046901,35638418,1129400078,101607829,5533040,385166767,1050,674726500,20120420,936,788,892,203,628,66,3,13,0,0,225,825,13,57,0
2012-04-25,»ó½Â,1980.51,1980.51,1961.97,1961.98,681754100,5090880,35600517,1129236339,101589718,5532491,386573667,1050,713172474,20120423,936,788,894,305,534,64,7,3,0,0,223,827,13,51,0
2012-04-26,»ó½Â,1976.82,1979.43,1955.05,1964.04,607424000,5348149,35600517,1131131024,101589718,5535335,389615495,1050,638043876,20120424,936,788,885,290,532,70,11,2,0,0,215,835,13,43,0
2012-04-27,ÇÏ¶ô,1972.05,1983.26,1967.84,1975.35,484704800,5349491,35600625,1137649563,101589826,5542110,392212868,1050,525672906,20120425,936,788,882,422,394,73,12,0,0,0,248,802,15,40,0
2012-04-30,ÇÏ¶ô,1989.52,1991.12,1975.46,1981.99,837865100,6360433,35624629,1141667286,101589992,5546401,394029216,1052,866356199,20120426,937,789,880,396,429,65,10,8,0,0,268,784,24,55,0
2012-05-02,ÇÏ¶ô,1994.17,2001.11,1989.55,1999.07,653036900,6688235,35624968,1151291102,101590365,5544086,397081000,1052,681856031,20120427,937,789,888,522,319,56,7,1,0,0,309,743,19,33,0
2012-05-03,ÇÏ¶ô,1995.78,1998.9,1990.45,1995.11,685809200,4661424,35624968,1148799330,101590365,5539782,396176420,1052,703615123,20120430,937,789,877,432,372,83,10,6,0,0,328,724,10,12,0
2012-05-04,ÇÏ¶ô,1987.03,1992.1,1981.58,1989.15,608821300,4948438,35710765,1144803203,101674617,5546307,392412771,1053,628083550,20120502,938,790,887,467,337,93,9,4,0,0,352,701,16,25,0
2012-05-07,ÇÏ¶ô,1956.06,1960.51,1952.42,1956.44,533662600,4781276,35711529,1125871514,101674999,5537805,385941484,1053,568711198,20120503,938,790,873,204,622,61,7,0,0,0,277,776,10,25,0
2012-05-08,ÇÏ¶ô,1967.28,1969.64,1961.44,1967.01,492688300,4225837,35711577,1131748885,101675024,5534708,387071843,1053,516971246,20120504,938,790,883,535,273,84,9,3,0,0,342,711,11,7,0
2012-05-09,ÇÏ¶ô,1958.31,1962.04,1945.31,1950.29,468022900,4964576,35711582,1122527694,101675026,5529638,384337870,1053,493266690,20120507,938,790,881,295,536,59,11,1,0,0,337,716,15,21,0
2012-05-10,ÇÏ¶ô,1944.8,1951.51,1937.14,1944.93,425055900,4465626,35800080,1119563512,101675026,5529528,382746855,1053,460150990,20120508,938,790,877,381,431,79,8,0,0,0,354,699,21,21,0
2012-05-11,ÇÏ¶ô,1939,1939,1915.69,1917.13,535932200,4444514,35800080,1103853397,101675026,5526346,377554281,1053,581007152,20120509,938,790,875,198,606,83,8,1,0,0,313,740,10,42,0
2012-05-14,ÇÏ¶ô,1917.26,1921.65,1900.43,1913.73,399003100,4080376,35841413,1102333436,101683039,5527111,377881826,1053,438659119,20120510,938,790,884,259,569,66,21,2,0,0,287,766,9,55,0
2012-05-15,ÇÏ¶ô,1897.74,1904.99,1881.8,1898.96,524594600,5241112,35837916,1092989231,101664842,5525128,375207220,1053,566042330,20120511,938,790,885,211,616,67,14,0,0,0,245,808,6,85,0
2012-05-16,ÇÏ¶ô,1886.69,1889.29,1840.23,1840.53,426185100,5565575,35837916,1059206810,101664842,5521772,361784037,1057,489526055,20120514,938,790,879,178,669,43,14,3,0,0,175,883,10,81,0
2012-05-17,ÇÏ¶ô,1842.83,1856.34,1833.08,1845.24,444286400,5683443,35838990,1062131979,101665380,5526776,361895923,1057,491391741,20120515,938,790,882,430,381,76,19,1,0,0,183,875,3,65,0
2012-05-18,»ó½Â,1813.79,1813.79,1779.47,1782.46,547767500,5754318,35817490,1026148098,101557800,5518916,348916011,1057,624070059,20120516,937,789,894,122,752,25,14,4,0,0,141,916,2,143,0
2012-05-21,»ó½Â,1801.48,1804.48,1788.33,1799.13,414130400,4277566,35818516,1035910281,101558313,5516867,353443907,1057,465195700,20120517,937,789,884,382,461,48,7,9,0,0,154,903,5,112,0
2012-05-22,»ó½Â,1825.82,1831.06,1813.53,1828.69,428370700,4943176,35847882,1053281065,101450943,5520993,359231071,1056,470166665,20120518,937,789,886,656,186,53,8,8,0,0,168,889,6,16,0
