날짜,지수종가,거래량,거래대금,상장주식수,시가총액,자본금,외국인보유주식수,외국인보유시가총액,신용거래종목수,신용가능종목거래량,신용자료일자,전체종목수,회사수,거래형성종목수,상승종목수,하락종목수,보합종목수,상한종목수,하한종목수,25일이평상회종목건수,25일이평하회종목건수,52주신고가종목수,52주신저가종목수,배당 수익율
2001-06-22,599.08,395237300.0,1950713.0,18728143.0,219736472.0,80464844.0,2775031.0,73669648.0,720.0,270374240,20010620.0,896.0,693.0,855.0,391.0,396.0,70.0,15.0,7.0,74.0,25.0,26.0,2.0,0.0
2001-06-25,598.02,309867500.0,1550029.0,18739303.0,219332932.0,80464844.0,2776764.0,73427015.0,720.0,277035101,20010621.0,896.0,693.0,852.0,320.0,474.0,60.0,23.0,10.0,72.0,27.0,30.0,3.0,0.0
2001-06-26,588.71,312735600.0,1628122.0,18739955.0,216048474.0,80468108.0,2774041.0,72464404.0,720.0,215700705,20010622.0,896.0,693.0,855.0,140.0,678.0,39.0,6.0,18.0,55.0,44.0,21.0,6.0,0.0
2001-06-27,584.76,330389400.0,1647179.0,19260780.0,216168914.0,83072233.0,3272348.0,73266702.0,720.0,191511061,20010625.0,896.0,693.0,855.0,270.0,530.0,58.0,11.0,12.0,52.0,47.0,10.0,10.0,0.0
2001-06-28,583.27,268780100.0,1448588.0,19268595.0,215686687.0,83109239.0,3267498.0,73160476.0,719.0,168064540,20010626.0,896.0,693.0,852.0,425.0,364.0,64.0,20.0,3.0,46.0,53.0,16.0,3.0,0.0
2001-06-29,595.13,225172300.0,1398816.0,19273289.0,219952574.0,83127959.0,3245678.0,74634634.0,719.0,175360296,20010627.0,896.0,693.0,853.0,572.0,222.0,62.0,17.0,5.0,47.0,52.0,21.0,1.0,0.0
2001-07-02,596.74,201673900.0,1185360.0,19309232.0,220615508.0,83127806.0,3241058.0,74849387.0,719.0,177601981,20010628.0,897.0,693.0,857.0,432.0,366.0,62.0,22.0,2.0,45.0,54.0,14.0,0.64,0.0
2001-07-03,594.31,209112400.0,1160904.0,19311992.0,219740147.0,83134856.0,3297710.0,77405422.0,719.0,162484898,20010629.0,897.0,693.0,857.0,355.0,428.0,77.0,26.0,4.0,48.0,51.0,19.0,2.0,0.0
2001-07-04,597.25,226701900.0,1173004.0,19312601.0,220787719.0,83137903.0,3289347.0,77728785.0,719.0,175056272,20010702.0,897.0,693.0,861.0,430.0,373.0,59.0,38.0,4.0,48.0,51.0,9.0,2.0,0.0
2001-07-05,593.61,195564600.0,1058543.0,19312873.0,219532395.0,83139260.0,3283924.0,77252236.0,719.0,214349160,20010703.0,897.0,693.0,858.0,273.0,529.0,57.0,9.0,8.0,46.0,53.0,13.0,3.0,0.0
2001-07-06,578.54,215957100.0,1143604.0,19029240.0,214250142.0,81721095.0,3267553.0,75211570.0,719.0,196685001,20010704.0,897.0,693.0,858.0,190.0,621.0,50.0,16.0,9.0,45.0,54.0,13.0,5.0,0.0
2001-07-09,560.0,250533900.0,1429909.0,19029336.0,207703809.0,81721575.0,3250850.0,72913470.0,719.0,173963916,20010705.0,897.0,693.0,858.0,72.0,772.0,17.0,14.0,30.0,32.0,67.0,11.0,15.0,0.0
2001-07-10,558.6,228984700.0,1079791.0,19007071.0,206596193.0,81610252.0,3240433.0,72504824.0,719.0,265342872,20010706.0,896.0,692.0,855.0,513.0,275.0,70.0,27.0,6.0,33.0,66.0,15.0,7.0,0.0
2001-07-11,553.65,208227400.0,1137053.0,19010252.0,204768063.0,81612263.0,3232531.0,72011041.0,719.0,225026228,20010709.0,896.0,692.0,858.0,185.0,638.0,38.0,18.0,15.0,31.0,68.0,14.0,16.0,0.0
2001-07-12,559.95,302702400.0,1459039.0,19412569.0,208169892.0,83584348.0,3219922.0,72639351.0,720.0,201767643,20010710.0,896.0,692.0,860.0,651.0,172.0,38.0,18.0,3.0,35.0,64.0,13.0,4.0,0.0
2001-07-13,548.49,259004700.0,1380948.0,19510874.0,204352571.0,84075871.0,3214838.0,71420515.0,721.0,245393388,20010711.0,896.0,692.0,855.0,195.0,613.0,52.0,19.0,11.0,29.0,70.0,15.0,6.0,0.0
2001-07-16,548.93,228143700.0,961640.0,19511294.0,204571886.0,84077969.0,3201785.0,71368693.0,721.0,232970699,20010712.0,896.0,691.0,853.0,365.0,404.0,88.0,21.0,7.0,28.0,71.0,8.0,10.0,0.0
2001-07-18,540.53,275322200.0,1181377.0,19557074.0,202044230.0,84306870.0,3184231.0,70587959.0,721.0,249237948,20010713.0,897.0,692.0,854.0,168.0,649.0,41.0,17.0,14.0,23.0,76.0,10.0,17.0,0.0
2001-07-19,545.74,263163900.0,1165193.0,19559283.0,203765411.0,84317916.0,3167743.0,71643796.0,720.0,241265854,20010716.0,897.0,692.0,854.0,220.0,602.0,35.0,12.0,24.0,18.0,81.0,7.0,30.0,0.0
2001-07-20,537.71,275155500.0,1136977.0,19580232.0,200957709.0,84422662.0,3162339.0,70647954.0,720.0,458911897,20010718.0,897.0,692.0,853.0,247.0,537.0,72.0,19.0,4.0,15.0,84.0,2.0,26.0,0.0
2001-07-23,524.21,265250800.0,995617.0,19580232.0,196094322.0,84422662.0,3151660.0,69252642.0,720.0,345146668,20010719.0,897.0,692.0,852.0,105.0,725.0,28.0,11.0,38.0,11.0,88.0,4.0,54.0,0.0
2001-07-24,526.62,485589900.0,1490722.0,19581746.0,196967670.0,84430231.0,3116739.0,69044919.0,720.0,289337867,20010720.0,896.0,692.0,853.0,337.0,458.0,60.0,8.0,14.0,9.0,90.0,2.0,85.0,0.0
2001-07-25,526.08,371429700.0,1173231.0,19583537.0,196670842.0,84439184.0,3105832.0,69234729.0,720.0,369743547,20010723.0,896.0,692.0,853.0,322.0,445.0,89.0,15.0,11.0,9.0,90.0,4.0,11.0,0.0
2001-07-26,529.22,313189300.0,1095177.0,19586876.0,197855950.0,84455879.0,3103984.0,69623448.0,723.0,252211739,20010724.0,896.0,692.0,852.0,615.0,174.0,67.0,18.0,8.0,10.0,89.0,3.0,4.0,0.0
2001-07-27,541.13,395951100.0,1322265.0,19576058.0,202105944.0,84450714.0,3100245.0,71111096.0,723.0,185350547,20010725.0,896.0,692.0,856.0,699.0,120.0,39.0,21.0,1.0,11.0,88.0,3.0,2.0,0.0
2001-07-30,533.53,274101300.0,939550.0,19582224.0,199328977.0,84435806.0,3107180.0,70621119.0,723.0,419826404,20010726.0,896.0,692.0,852.0,236.0,559.0,60.0,16.0,5.0,10.0,89.0,7.0,1.0,0.0
2001-07-31,541.55,202397700.0,916393.0,19584823.0,202376184.0,84448802.0,3103887.0,71586082.0,723.0,421123653,20010727.0,896.0,692.0,853.0,595.0,195.0,67.0,28.0,2.0,12.0,87.0,9.0,1.0,0.0
2001-08-01,562.79,441170100.0,1915759.0,19578623.0,209919149.0,84417802.0,3107469.0,74628203.0,723.0,246965862,20010730.0,896.0,692.0,857.0,678.0,146.0,36.0,15.0,3.0,19.0,80.0,6.0,1.0,0.0
2001-08-02,567.46,445704300.0,1950386.0,19578930.0,211705579.0,84419337.0,3106504.0,75507579.0,723.0,350623415,20010731.0,896.0,692.0,857.0,335.0,463.0,60.0,9.0,3.0,20.0,79.0,8.0,5.54,0.0
2001-08-03,568.69,267802500.0,1226627.0,19551009.0,212069360.0,84279732.0,3105163.0,75808798.0,724.0,334368784,20010801.0,896.0,692.0,853.0,398.0,385.0,74.0,8.0,2.0,19.0,80.0,8.0,5.4,0.0
2001-08-06,569.37,375431700.0,1256285.0,19551025.0,212314699.0,84279811.0,3101765.0,75690265.0,724.0,273432776,20010802.0,896.0,692.0,858.0,420.0,349.0,91.0,17.0,6.0,18.0,81.0,7.0,2.39,0.0
2001-08-07,567.5,366593600.0,1350179.0,19575256.0,211776372.0,84291926.0,3084867.0,75163057.0,724.0,247552719,20010803.0,897.0,693.0,861.0,370.0,422.0,71.0,14.0,6.0,19.0,80.0,10.0,2.0,0.0
2001-08-08,565.94,362125900.0,1202683.0,19576418.0,211230655.0,84297735.0,3081403.0,74999339.0,725.0,222155080,20010806.0,897.0,693.0,857.0,334.0,443.0,81.0,15.0,5.0,18.0,81.0,14.0,3.0,0.0
2001-08-09,549.67,318622100.0,1213865.0,19578975.0,205459264.0,84310518.0,3077919.0,72691475.0,725.0,239133517,20010807.0,897.0,693.0,858.0,191.0,614.0,57.0,18.0,2.68,15.0,84.0,8.0,2.0,0.0
2001-08-10,555.34,286535800.0,989631.0,19580975.0,207502211.0,84320518.0,3069757.0,73284727.0,725.0,470923015,20010808.0,898.0,693.0,860.0,530.0,262.0,69.0,16.0,3.27,16.0,83.0,10.0,0.0,0.0
2001-08-13,562.0,298623700.0,1159257.0,19580979.0,209835768.0,84320539.0,3071537.0,74070252.0,728.0,463326657,20010809.0,898.0,693.0,864.0,433.0,348.0,85.0,31.0,7.0,23.0,76.0,14.0,3.0,0.0
2001-08-14,577.15,539431800.0,2032870.0,19585979.0,215359418.0,84345539.0,3069165.0,76051728.0,728.0,387949984,20010810.0,898.0,693.0,862.0,539.0,261.0,66.0,11.0,7.0,41.0,58.0,29.0,5.0,0.0
2001-08-16,580.95,525647000.0,2119644.0,19586616.0,216818727.0,84345857.0,3068980.0,76276057.0,728.0,332573683,20010813.0,898.0,693.0,863.0,442.0,357.0,64.0,28.0,1.0,38.0,61.0,38.0,4.0,0.0
2001-08-17,580.99,437366000.0,1804064.0,19587598.0,216818289.0,84350768.0,3069534.0,76401468.0,728.0,312281242,20010814.0,898.0,693.0,859.0,349.0,456.0,57.0,19.0,5.0,44.0,55.0,30.0,5.0,0.0
2001-08-20,567.09,381820700.0,1397102.0,19588163.0,211844903.0,84351330.0,3066244.0,74721640.0,726.0,480570760,20010816.0,898.0,693.0,860.0,185.0,626.0,50.0,19.0,2.0,36.0,63.0,14.0,6.0,0.0
2001-08-21,568.68,356393600.0,1432652.0,19590723.0,212494437.0,84364130.0,3060815.0,74535989.0,726.0,422762346,20010817.0,898.0,693.0,857.0,457.0,323.0,83.0,26.0,5.0,43.0,56.0,10.0,3.0,0.0
2001-08-22,574.87,525815700.0,1961556.0,19590723.0,214627539.0,84364130.0,3053316.0,75442320.0,726.0,382070422,20010820.0,898.0,693.0,862.0,415.0,379.0,71.0,12.0,4.46,43.0,56.0,25.0,6.0,0.0
2001-08-23,570.07,482270500.0,1655560.0,19443608.0,209495525.0,83628555.0,3022917.0,71678523.0,726.0,434809903,20010821.0,896.0,693.0,861.0,293.0,508.0,63.0,18.0,3.0,47.0,52.0,13.0,5.0,0.0
2001-08-24,569.31,415286200.0,1434009.0,19443820.0,209222623.0,83629614.0,3016611.0,71796487.0,726.0,417701567,20010822.0,896.0,693.0,857.0,320.0,464.0,75.0,13.0,8.0,52.0,47.0,10.0,5.0,0.0
2001-08-27,578.74,478607700.0,1817691.0,19495220.0,212615046.0,83649605.0,3011919.0,73429638.0,726.0,421592397,20010823.0,896.0,693.0,861.0,512.0,280.0,72.0,19.0,7.0,60.0,39.0,21.0,5.0,0.0
2001-08-28,576.51,445220200.0,1373603.0,19495220.0,211809489.0,83649605.0,3005823.0,73180051.0,726.0,649022476,20010824.0,896.0,693.0,860.0,335.0,438.0,90.0,22.0,2.0,73.0,26.0,10.0,8.0,0.0
2001-08-29,565.63,468999600.0,1494493.0,19495220.0,207853555.0,83649605.0,2972958.0,72296680.0,726.0,672537943,20010827.0,896.0,693.0,861.0,117.0,717.0,29.0,11.0,9.0,68.0,31.0,12.0,11.0,0.0
2001-08-30,564.36,711803700.0,1500939.0,19498026.0,207402349.0,83663637.0,2951001.0,71946343.0,724.0,374745084,20010828.0,896.0,693.0,860.0,311.0,505.0,47.0,29.0,2.0,66.0,33.0,5.0,31.0,0.0
2001-08-31,545.11,720384500.0,1789164.0,19498026.0,200551740.0,83663637.0,2922526.0,69409140.0,724.0,461206946,20010829.0,896.0,693.0,856.0,109.0,726.0,24.0,10.0,11.0,49.0,50.0,2.0,41.0,0.0
2001-09-03,541.83,415212200.0,1096549.0,19575326.0,199464747.0,84050137.0,2908165.0,69116919.0,724.0,736108878,20010830.0,896.0,693.0,857.0,307.0,485.0,66.0,27.0,4.0,41.0,58.0,5.0,42.0,0.0
2001-09-04,558.79,499962300.0,1342105.0,19575326.0,205493756.0,84050137.0,2899106.0,71341048.0,724.0,550736754,20010831.0,896.0,693.0,856.0,612.0,192.0,54.0,25.0,10.0,51.0,48.0,5.0,32.0,0.0
2001-09-05,551.91,788717000.0,1717258.0,19575326.0,203074181.0,84050137.0,2892461.0,70091543.0,724.0,452708413,20010903.0,896.0,693.0,858.0,342.0,464.0,56.0,12.0,10.0,43.0,56.0,8.0,14.0,0.0
2001-09-06,552.59,588149800.0,1617643.0,19572435.0,203110936.0,84035681.0,2887462.0,70040054.0,722.0,556936422,20010904.0,896.0,693.0,858.0,569.0,229.0,64.0,14.0,4.0,37.0,62.0,8.0,6.0,0.0
2001-09-07,555.08,491275400.0,1566113.0,19572583.0,203895736.0,84036419.0,2884757.0,70264352.0,722.0,578229376,20010905.0,896.0,693.0,857.0,446.0,336.0,78.0,14.0,4.0,38.0,61.0,9.0,7.0,0.0
2001-09-10,550.73,595823200.0,1579261.0,19510333.0,199543062.0,83725174.0,2878137.0,69644428.0,722.0,225222561,20010906.0,894.0,692.0,860.0,355.0,446.0,63.0,34.0,2.0,38.0,61.0,14.0,11.0,0.0
2001-09-11,540.57,612392900.0,1640561.0,19510333.0,195923505.0,83725174.0,2877795.0,68217427.0,722.0,974148481,20010907.0,894.0,692.0,851.0,309.0,485.0,64.0,27.0,5.0,36.0,63.0,20.0,10.0,0.0
2001-09-12,475.6,242831800.0,1659234.0,19510333.0,172494592.0,83725174.0,2878834.0,60061164.0,721.0,983703245,20010910.0,894.0,692.0,858.0,15.0,844.0,2.0,4.0,621.0,11.0,88.0,4.0,182.0,0.0
2001-09-13,499.25,1022942500.0,2729721.0,19510333.0,181058975.0,83725174.0,2873484.0,63506012.0,721.0,707705058,20010911.0,894.0,692.0,855.0,627.0,194.0,34.0,35.0,2.0,16.0,83.0,3.0,156.0,0.0
2001-09-14,482.29,1021324700.0,2422541.0,19514266.0,174883897.0,83744836.0,2872646.0,62015162.0,721.0,629429947,20010912.0,894.0,692.0,858.0,68.0,767.0,23.0,10.0,144.0,13.0,86.0,6.0,229.0,0.0
2001-09-17,468.76,732185000.0,1705933.0,19514292.0,169984257.0,83744964.0,2868376.0,60993918.0,722.0,734610961,20010913.0,894.0,692.0,857.0,69.0,777.0,13.0,17.0,231.0,8.0,91.0,4.0,316.0,0.0
2001-09-18,484.93,693026500.0,1977300.0,19514292.0,175856323.0,83744964.0,2852509.0,62249700.0,722.0,585862318,20010914.0,894.0,692.0,859.0,801.0,47.0,11.0,140.0,5.0,10.0,89.0,7.0,47.0,0.0
2001-09-19,486.75,783894400.0,1953437.0,19514467.0,176596087.0,83745842.0,2834048.0,61979288.0,721.0,523862668,20010917.0,894.0,692.0,854.0,593.0,217.0,44.0,50.0,4.0,10.0,89.0,13.0,9.0,0.0
2001-09-20,480.27,627795000.0,1788445.0,19534600.0,174516846.0,83846450.0,2821696.0,60771451.0,721.0,492134031,20010918.0,894.0,692.0,850.0,213.0,573.0,67.0,26.0,12.0,9.0,90.0,8.0,26.0,0.0
2001-09-21,472.31,564256600.0,1941491.0,19534600.0,171826060.0,83846450.0,2819170.0,59157456.0,722.0,604346287,20010919.0,894.0,692.0,854.0,300.0,492.0,62.0,14.0,18.0,9.0,90.0,8.0,59.0,0.0
2001-09-24,482.19,538750900.0,1613790.0,19529193.0,175315704.0,83819415.0,2812835.0,60286968.0,722.0,400681123,20010920.0,893.0,691.0,853.0,615.0,197.0,43.0,48.0,7.0,13.0,86.0,8.0,18.0,0.0
2001-09-25,472.13,640132800.0,1956485.0,19551498.0,171717790.0,83930941.0,2809372.0,59102535.0,722.0,403189528,20010921.0,893.0,691.0,856.0,242.0,557.0,59.0,13.0,11.0,10.0,89.0,10.0,12.0,0.0
2001-09-26,472.85,423397700.0,1322559.0,19551896.0,172004487.0,83932927.0,2800645.0,58955201.0,719.0,376996871,20010924.0,893.0,691.0,854.0,475.0,302.0,79.0,22.0,14.0,10.0,89.0,7.0,12.0,0.0
2001-09-27,472.38,453272300.0,1322245.0,19551896.0,171827272.0,83932927.0,2799594.0,58607920.0,717.0,522141402,20010925.0,893.0,691.0,851.0,501.0,291.0,61.0,24.0,10.0,10.0,89.0,5.0,14.0,0.0
2001-09-28,479.68,426736300.0,1526524.0,19555379.0,174526435.0,83950343.0,2800215.0,59412440.0,717.0,750368902,20010926.0,893.0,691.0,846.0,632.0,156.0,59.0,16.0,2.0,12.0,87.0,7.0,5.0,0.0
2001-10-04,500.64,547904300.0,1961113.0,19597835.0,182075856.0,83878673.0,2807914.0,62252836.0,717.0,653216450,20010927.0,893.0,691.0,850.0,739.0,86.0,26.0,34.0,6.0,12.0,87.0,7.0,4.0,0.0
2001-10-05,501.92,781826300.0,1909292.0,19610665.0,182658223.0,83885088.0,2814477.0,62582079.0,717.0,618085680,20010928.0,893.0,691.0,851.0,284.0,507.0,63.0,21.0,6.0,13.0,86.0,8.0,5.0,0.0
2001-10-08,496.13,687411300.0,1566616.0,19603493.0,180571302.0,83849229.0,2812760.0,61805544.0,717.0,441200071,20011004.0,893.0,691.0,853.0,250.0,556.0,49.0,42.0,84.24,17.0,82.0,8.0,3.0,0.0
2001-10-09,507.61,655188900.0,1810527.0,19602247.0,184719282.0,83842995.0,2810437.0,63362494.0,717.0,566907958,20011005.0,893.0,691.0,860.0,695.0,126.0,41.0,34.0,1.0,19.0,80.0,8.0,1.0,0.0
2001-10-10,503.46,474785200.0,1323348.0,19603248.0,183266900.0,83848000.0,2808980.0,62827331.0,717.0,586796884,20011008.0,893.0,691.0,858.0,353.0,443.0,65.0,27.0,2.0,27.0,72.0,11.0,8.72,0.0
2001-10-11,517.05,598511100.0,2000090.0,19618948.0,188139060.0,83926500.0,2815489.0,64905815.0,718.0,343529818,20011009.0,893.0,691.0,857.0,675.0,138.0,46.0,43.0,2.0,30.0,69.0,13.0,1.0,0.0
2001-10-12,516.4,628108600.0,1875433.0,19627267.0,187958558.0,83968098.0,2823199.0,65147523.0,718.0,390945100,20011010.0,893.0,691.0,855.0,386.0,385.0,86.0,16.0,5.0,26.0,73.0,10.0,0.0,0.0
2001-10-15,513.99,373171800.0,1224565.0,19619153.0,187134000.0,83905526.0,2824165.0,64665016.0,718.0,422873340,20011011.0,892.0,690.0,856.0,433.0,360.0,63.0,32.0,2.0,30.0,69.0,17.0,0.0,0.0
2001-10-16,521.91,419500500.0,1533037.0,19649657.0,190216598.0,83936549.0,2826062.0,65836713.0,718.0,363063122,20011012.0,892.0,690.0,858.0,554.0,249.0,59.0,17.0,3.0,29.0,70.0,13.0,0.0,0.0
2001-10-17,528.29,448538700.0,1760492.0,19649657.0,192477340.0,83936549.0,2836488.0,66935850.0,718.0,632849272,20011015.0,892.0,690.0,857.0,511.0,280.0,69.0,20.0,2.0,31.0,68.0,17.0,0.0,0.0
2001-10-18,524.21,387713300.0,1485584.0,19652657.0,191029828.0,83951549.0,2840724.0,66636492.0,718.0,343889857,20011016.0,892.0,690.0,857.0,274.0,545.0,39.0,21.0,6.0,28.0,71.0,12.0,1.0,0.0
2001-10-19,528.04,661533600.0,1638193.0,19665639.0,192365068.0,83967538.0,2840732.0,67215793.0,718.0,399605809,20011017.0,892.0,690.0,854.0,496.0,277.0,82.0,37.0,5.0,32.0,67.0,10.0,1.0,0.0
2001-10-22,528.7,428960700.0,1154211.0,19665639.0,192640226.0,83967538.0,2838899.0,67026634.0,718.0,328079284,20011018.0,892.0,690.0,862.0,553.0,245.0,65.0,41.0,4.0,78.0,21.0,15.0,0.0,0.0
2001-10-23,530.5,466383700.0,1508233.0,19665639.0,193264039.0,83967538.0,2838686.0,67547553.0,716.0,594548278,20011019.0,892.0,690.0,861.0,373.0,419.0,71.0,24.0,4.0,74.0,25.0,15.0,0.0,0.0
2001-10-24,541.49,382280600.0,1769393.0,19665652.0,197119358.0,83967602.0,2840818.0,69723763.0,716.0,313541539,20011022.0,892.0,690.0,863.0,345.0,450.0,69.0,17.0,9.0,87.0,12.0,7.0,2.0,0.0
2001-10-25,542.19,640981100.0,1739740.0,19665652.0,197403425.0,83967602.0,2847904.0,69986810.0,715.0,373962033,20011023.0,892.0,690.0,860.0,355.0,441.0,68.0,12.0,8.0,91.0,8.0,10.0,1.0,0.0
2001-10-26,543.41,359667300.0,1376693.0,19669638.0,197894709.0,83987529.0,2850929.0,70389717.0,715.0,304427315,20011024.0,890.0,690.0,857.0,332.0,444.0,82.0,13.0,4.0,88.0,11.0,6.0,0.0,0.0
2001-10-29,547.87,412828900.0,1168714.0,19669638.0,199489064.0,83987529.0,2844720.0,71130541.0,715.0,549416817,20011025.0,890.0,690.0,856.0,346.0,433.0,82.0,20.0,2.0,86.0,13.0,3.0,0.0,0.0
2001-10-30,533.87,359384600.0,1105124.0,19670638.0,194511240.0,83992529.0,2843244.0,69219334.0,715.0,421565071,20011026.0,890.0,690.0,857.0,129.0,692.0,39.0,9.0,6.0,85.0,14.0,1.0,2.0,0.0
2001-10-31,537.81,592318700.0,1265999.0,19671007.0,196003538.0,83994375.0,2841232.0,69694120.0,715.0,796123190,20011029.0,890.0,690.0,857.0,477.0,311.0,70.0,16.0,6.0,86.0,13.0,3.0,3.0,0.0
2001-11-01,544.09,461559900.0,1268184.0,19671007.0,198213413.0,83994375.0,2841684.0,70544313.0,716.0,369393012,20011030.0,890.0,690.0,852.0,528.0,243.0,84.0,13.0,7.0,85.0,14.0,7.0,3.0,0.0
2001-11-02,550.57,855826900.0,2786044.0,19671401.0,200505042.0,83995385.0,2846187.0,71740267.0,716.0,440624897,20011031.0,890.0,690.0,853.0,401.0,363.0,90.0,11.0,3.0,87.0,12.0,17.0,3.0,0.0
2001-11-05,561.62,417335100.0,1323472.0,19671414.0,204499762.0,83995449.0,2848263.0,73023764.0,716.0,393096053,20011101.0,890.0,690.0,853.0,616.0,171.0,68.0,15.0,4.0,86.0,13.0,13.52,0.0,0.0
2001-11-06,565.47,493971000.0,1818781.0,19672814.0,205816135.0,84002449.0,2854373.0,73834267.0,711.0,480736789,20011102.0,891.0,690.0,853.0,504.0,271.0,81.0,21.0,2.0,86.0,13.0,13.84,0.0,0.0
2001-11-07,562.03,449356400.0,1480565.0,19672814.0,204549497.0,84002449.0,2858420.0,73628670.0,712.0,761182663,20011105.0,890.0,690.0,854.0,325.0,471.0,60.0,28.0,4.0,86.0,13.0,14.49,0.0,0.0
2001-11-08,573.04,531372500.0,1913660.0,19675044.0,208573228.0,84013603.0,2861134.0,75194768.0,712.0,703842855,20011106.0,890.0,690.0,856.0,498.0,297.0,62.0,31.0,2.0,82.0,16.0,12.52,0.0,0.0
2001-11-09,576.75,823656700.0,2646827.0,19501691.0,211996199.0,83146835.0,2787837.0,78030281.0,712.0,820314327,20011107.0,885.0,689.0,855.0,358.0,431.0,68.0,25.0,2.0,82.0,17.0,11.34,0.0,0.0
2001-11-12,584.48,743090000.0,2307273.0,19331363.0,214831614.0,82295196.0,2784830.0,78612875.0,712.0,897190837,20011108.0,882.0,688.0,850.0,571.0,218.0,64.0,42.0,2.0,85.0,14.0,9.98,0.0,0.0
2001-11-13,588.83,861855200.0,2626745.0,19367235.0,216365325.0,82438556.0,2781938.0,78954631.0,714.0,756273700,20011109.0,882.0,688.0,853.0,267.0,511.0,76.0,17.0,5.0,82.0,17.0,9.64,0.0,0.0
2001-11-14,606.68,943719600.0,3551300.0,19371621.0,222734288.0,82460486.0,2783586.0,81695959.0,714.0,662430207,20011112.0,882.0,688.0,852.0,588.0,210.0,55.0,16.0,5.0,85.0,14.0,9.12,0.0,0.0
2001-11-15,606.44,803718300.0,2980255.0,19371621.0,222768617.0,82460486.0,2788435.0,81735149.0,714.0,927323192,20011113.0,882.0,688.0,854.0,346.0,456.0,53.0,22.0,3.0,81.0,18.0,10.36,0.0,0.0
2001-11-16,610.88,705216700.0,2635272.0,19371623.0,224432008.0,82460487.0,2779061.0,82615889.0,714.0,870488368,20011114.0,882.0,688.0,849.0,473.0,324.0,53.0,22.0,6.0,81.0,18.0,9.9,0.0,0.0
2001-11-19,626.43,973073300.0,3392366.0,19371123.0,230060276.0,82457987.0,2782489.0,84784982.0,714.0,660519689,20011115.0,882.0,688.0,853.0,596.0,208.0,50.0,33.0,10.0,82.0,17.0,10.65,0.0,0.0
2001-11-20,616.33,918016900.0,3428724.0,19386317.0,226406877.0,82486861.0,2783517.0,83421594.0,714.0,723550794,20011116.0,882.0,688.0,851.0,377.0,432.0,43.0,34.0,4.0,82.0,17.0,11.98,0.0,0.0
2001-11-21,615.45,709144500.0,2479744.0,19387597.0,226157952.0,82493257.0,2785815.0,83237399.0,714.0,749034193,20011119.0,882.0,688.0,848.0,396.0,382.0,72.0,25.0,4.0,81.0,18.0,10.92,0.0,0.0
2001-11-22,624.56,771318700.0,2573409.0,19387713.0,229472014.0,82493837.0,2785095.0,84641532.0,714.0,737594026,20011120.0,882.0,688.0,851.0,455.0,321.0,77.0,15.0,4.0,83.0,16.0,11.14,0.0,0.0
2001-11-23,645.18,802072400.0,3541999.0,19414391.0,237473368.0,82672450.0,2792779.0,87686869.0,714.0,765497828,20011121.0,882.0,688.0,854.0,495.0,307.0,54.0,28.0,3.0,81.0,18.0,11.58,0.0,0.0
2001-11-26,674.56,783739500.0,4520888.0,19417415.0,248301657.0,82687571.0,2803211.0,91939388.0,714.0,680520581,20011122.0,882.0,688.0,854.0,606.0,205.0,44.0,66.0,3.0,81.0,18.0,13.82,0.0,0.0
2001-11-27,670.1,807313900.0,4323831.0,19417415.0,246641926.0,82687571.0,2805752.0,91118539.0,714.0,621252601,20011123.0,882.0,688.0,852.0,300.0,507.0,46.0,23.0,4.0,79.0,20.0,19.31,0.0,0.0
2001-11-28,632.02,717858500.0,3372263.0,19417415.0,232652280.0,82687571.0,2806232.0,85809430.0,714.0,763838670,20011126.0,882.0,688.0,851.0,92.0,742.0,19.0,12.0,12.0,74.0,25.0,18.61,0.0,0.0
2001-11-29,628.86,650927000.0,3329958.0,19427831.0,231789416.0,82700176.0,2803100.0,84696621.0,714.0,859143568,20011127.0,882.0,688.0,839.0,493.0,287.0,60.0,20.0,3.0,75.0,24.0,12.37,0.0,0.0
2001-11-30,643.89,792573500.0,3628247.0,19421588.0,237163763.0,82668959.0,2805226.0,87212269.0,714.0,864448839,20011128.0,882.0,688.0,840.0,561.0,208.0,75.0,20.0,3.0,77.0,22.0,14.04,0.0,0.0
2001-12-03,650.66,888594800.0,3549602.0,19501081.0,239672620.0,82616592.0,2808478.0,87997265.0,714.0,758336781,20011129.0,882.0,688.0,843.0,487.0,304.0,54.0,29.0,3.0,76.0,23.0,14.69,0.0,0.0
2001-12-04,649.9,897584000.0,3814328.0,19499913.0,239304972.0,82610751.0,2806312.0,88044680.0,714.0,836585681,20011130.0,882.0,688.0,846.0,326.0,456.0,65.0,16.0,6.0,79.0,20.0,13.26,0.0,0.0
2001-12-05,688.31,789588200.0,4755358.0,19498102.0,253060750.0,82601695.0,2809777.0,94731866.0,714.0,644225713,20011203.0,880.0,686.0,841.0,522.0,256.0,65.0,21.0,3.0,79.0,20.0,12.77,0.0,0.0
2001-12-06,686.61,869664800.0,5769691.0,19500140.0,252212649.0,82608724.0,2822783.0,94887438.0,715.0,643928599,20011204.0,880.0,686.0,840.0,321.0,461.0,58.0,28.0,0.0,78.0,21.0,18.08,0.0,0.0
2001-12-07,704.5,670358700.0,3909194.0,19500185.0,258802349.0,82608951.0,2817537.0,97287277.0,716.0,537794033,20011205.0,880.0,686.0,839.0,487.0,299.0,54.0,20.0,0.0,79.0,20.0,20.34,0.0,0.0
