k_a_5,ICT설비투자지수(원지수),ISM비제조업지수[미국],ISM제조업지수[미국],OECD경기선행지수[미국],OECD경기선행지수[한국],개인소득/M2[미국],개인소비지출(PCE),건설기성액(실질)(십억원)(동행),건설수주액(실질)(십억원)(선행),경기동행지수[미국],경기선행지수[미국],광공업생산지수,구인구직비율(%)(선행),기계류내수출하지수(선박제외)(2015=100)(선행),도시가계소비지출(실질)(천원)(후행),동행종합지수(2015=100),동행지수 순환변동치,무역수지,미국 정책금리(Federal Fund Rate_Policy),비농림어업취업자수(천명)(동행),비농업부문고용자수[미국],생산자물가[중국],생산자제품재고지수(2015=100)(후행),생산자제품재고지수(원지수),서비스업생산지수,선행종합지수(2015=100),선행지수 순환변동치,설비투자 총지수(계절조정),설비투자총지수(불변),소매판매(SA),소매판매(소비재상품)[중국],소매판매[Euro-Zone],소매판매액지수(2015=100)(동행),소비자물가(전체)[중국],소비자물가[Euro-Zone],소비자신뢰지수(컨퍼런스보드)[미국],소비재수입액(실질)(백만불)(후행),수입국(중국),수입액,수출국(중국),수출액,시카고PMI지수[미국],식료품및에너지제외소비자물가지수(식료품및에너지제외),실업률(NSA)[미국],외환보유액,재고율[미국],제조업내수출하지수(원지수),제조업생산-제조업,제조업생산출하-제조업,코스피지수(1980.1.4=100)(선행),필라델피아연준지수[미국],후행종합지수(2015=100)
1738.45,135.4,54.7,56.4,99.6,101.5,1.462897079,10184.66,7906.9,8630.8,100.1,87,102.2,63.5,102,2336.6,100.9,101.4,5001.9,0.13,22314.7,130008,112.4,99.5,106.3,99.5,100.7,102.8,138.5,140.9,92.98,12252.8,100.41,99.4,103.3,109.63,51.03,3546.3,2370634200,35421718,3258286600,40423611,62.37,100.1,9.7,293971.12,1.28,101.8,102.7,101.8,1690.4,8.8,100.6
1731.95,135.4,54.7,56.4,99.6,101.5,1.462897079,10184.66,7906.9,8630.8,100.1,87,102.2,63.5,102,2336.6,100.9,101.4,5001.9,0.13,22314.7,130008,112.4,99.5,106.3,99.5,100.7,102.8,138.5,140.9,92.98,12252.8,100.41,99.4,103.3,109.63,51.03,3546.3,2370634200,35421718,3258286600,40423611,62.37,100.1,9.7,293971.12,1.28,101.8,102.7,101.8,1690.4,8.8,100.6
1736.77,135.4,54.7,56.4,99.6,101.5,1.462897079,10184.66,7906.9,8630.8,100.1,87,102.2,63.5,102,2336.6,100.9,101.4,5001.9,0.13,22314.7,130008,112.4,99.5,106.3,99.5,100.7,102.8,138.5,140.9,92.98,12252.8,100.41,99.4,103.3,109.63,51.03,3546.3,2370634200,35421718,3258286600,40423611,62.37,100.1,9.7,293971.12,1.28,101.8,102.7,101.8,1690.4,8.8,100.6
1748.78,135.4,54.7,56.4,99.6,101.5,1.462897079,10184.66,7906.9,8630.8,100.1,87,102.2,63.5,102,2336.6,100.9,101.4,5001.9,0.13,22314.7,130008,112.4,99.5,106.3,99.5,100.7,102.8,138.5,140.9,92.98,12252.8,100.41,99.4,103.3,109.63,51.03,3546.3,2370634200,35421718,3258286600,40423611,62.37,100.1,9.7,293971.12,1.28,101.8,102.7,101.8,1690.4,8.8,100.6
1735.53,135.4,54.7,56.4,99.6,101.5,1.462897079,10184.66,7906.9,8630.8,100.1,87,102.2,63.5,102,2336.6,100.9,101.4,5001.9,0.13,22314.7,130008,112.4,99.5,106.3,99.5,100.7,102.8,138.5,140.9,92.98,12252.8,100.41,99.4,103.3,109.63,51.03,3546.3,2370634200,35421718,3258286600,40423611,62.37,100.1,9.7,293971.12,1.28,101.8,102.7,101.8,1690.4,8.8,100.6
1758.06,135.4,54.7,56.4,99.6,101.5,1.462897079,10184.66,7906.9,8630.8,100.1,87,102.2,63.5,102,2336.6,100.9,101.4,5001.9,0.13,22314.7,130008,112.4,99.5,106.3,99.5,100.7,102.8,138.5,140.9,92.98,12252.8,100.41,99.4,103.3,109.63,51.03,3546.3,2370634200,35421718,3258286600,40423611,62.37,100.1,9.7,293971.12,1.28,101.8,102.7,101.8,1690.4,8.8,100.6
1769.07,135.4,54.7,56.4,99.6,101.5,1.462897079,10184.66,7906.9,8630.8,100.1,87,102.2,63.5,102,2336.6,100.9,101.4,5001.9,0.13,22314.7,130008,112.4,99.5,106.3,99.5,100.7,102.8,138.5,140.9,92.98,12252.8,100.41,99.4,103.3,109.63,51.03,3546.3,2370634200,35421718,3258286600,40423611,62.37,100.1,9.7,293971.12,1.28,101.8,102.7,101.8,1690.4,8.8,100.6
1768.31,135.4,54.7,56.4,99.6,101.5,1.462897079,10184.66,7906.9,8630.8,100.1,87,102.2,63.5,102,2336.6,100.9,101.4,5001.9,0.13,22314.7,130008,112.4,99.5,106.3,99.5,100.7,102.8,138.5,140.9,92.98,12252.8,100.41,99.4,103.3,109.63,51.03,3546.3,2370634200,35421718,3258286600,40423611,62.37,100.1,9.7,293971.12,1.28,101.8,102.7,101.8,1690.4,8.8,100.6
1773.47,135.4,54.7,56.4,99.6,101.5,1.462897079,10184.66,7906.9,8630.8,100.1,87,102.2,63.5,102,2336.6,100.9,101.4,5001.9,0.13,22314.7,130008,112.4,99.5,106.3,99.5,100.7,102.8,138.5,140.9,92.98,12252.8,100.41,99.4,103.3,109.63,51.03,3546.3,2370634200,35421718,3258286600,40423611,62.37,100.1,9.7,293971.12,1.28,101.8,102.7,101.8,1690.4,8.8,100.6
1770.88,135.4,54.7,56.4,99.6,101.5,1.462897079,10184.66,7906.9,8630.8,100.1,87,102.2,63.5,102,2336.6,100.9,101.4,5001.9,0.13,22314.7,130008,112.4,99.5,106.3,99.5,100.7,102.8,138.5,140.9,92.98,12252.8,100.41,99.4,103.3,109.63,51.03,3546.3,2370634200,35421718,3258286600,40423611,62.37,100.1,9.7,293971.12,1.28,101.8,102.7,101.8,1690.4,8.8,100.6
1759.33,135.4,54.7,56.4,99.6,101.5,1.462897079,10184.66,7906.9,8630.8,100.1,87,102.2,63.5,102,2336.6,100.9,101.4,5001.9,0.13,22314.7,130008,112.4,99.5,106.3,99.5,100.7,102.8,138.5,140.9,92.98,12252.8,100.41,99.4,103.3,109.63,51.03,3546.3,2370634200,35421718,3258286600,40423611,62.37,100.1,9.7,293971.12,1.28,101.8,102.7,101.8,1690.4,8.8,100.6
1782.27,135.4,54.7,56.4,99.6,101.5,1.462897079,10184.66,7906.9,8630.8,100.1,87,102.2,63.5,102,2336.6,100.9,101.4,5001.9,0.13,22314.7,130008,112.4,99.5,106.3,99.5,100.7,102.8,138.5,140.9,92.98,12252.8,100.41,99.4,103.3,109.63,51.03,3546.3,2370634200,35421718,3258286600,40423611,62.37,100.1,9.7,293971.12,1.28,101.8,102.7,101.8,1690.4,8.8,100.6
1790.6,135.4,54.7,56.4,99.6,101.5,1.462897079,10184.66,7906.9,8630.8,100.1,87,102.2,63.5,102,2336.6,100.9,101.4,5001.9,0.13,22314.7,130008,112.4,99.5,106.3,99.5,100.7,102.8,138.5,140.9,92.98,12252.8,100.41,99.4,103.3,109.63,51.03,3546.3,2370634200,35421718,3258286600,40423611,62.37,100.1,9.7,293971.12,1.28,101.8,102.7,101.8,1690.4,8.8,100.6
1789.26,135.4,54.7,56.4,99.6,101.5,1.462897079,10184.66,7906.9,8630.8,100.1,87,102.2,63.5,102,2336.6,100.9,101.4,5001.9,0.13,22314.7,130008,112.4,99.5,106.3,99.5,100.7,102.8,138.5,140.9,92.98,12252.8,100.41,99.4,103.3,109.63,51.03,3546.3,2370634200,35421718,3258286600,40423611,62.37,100.1,9.7,293971.12,1.28,101.8,102.7,101.8,1690.4,8.8,100.6
1783.86,135.4,54.7,56.4,99.6,101.5,1.462897079,10184.66,7906.9,8630.8,100.1,87,102.2,63.5,102,2336.6,100.9,101.4,5001.9,0.13,22314.7,130008,112.4,99.5,106.3,99.5,100.7,102.8,138.5,140.9,92.98,12252.8,100.41,99.4,103.3,109.63,51.03,3546.3,2370634200,35421718,3258286600,40423611,62.37,100.1,9.7,293971.12,1.28,101.8,102.7,101.8,1690.4,8.8,100.6
1783.83,135.4,54.7,56.4,99.6,101.5,1.462897079,10184.66,7906.9,8630.8,100.1,87,102.2,63.5,102,2336.6,100.9,101.4,5001.9,0.13,22314.7,130008,112.4,99.5,106.3,99.5,100.7,102.8,138.5,140.9,92.98,12252.8,100.41,99.4,103.3,109.63,51.03,3546.3,2370634200,35421718,3258286600,40423611,62.37,100.1,9.7,293971.12,1.28,101.8,102.7,101.8,1690.4,8.8,100.6
1790.17,136.4,52.8,57.8,99.6,101.3,1.461689519,10228.19,7821.8,7380.7,100.1,87.1,96.6,68.6,103.6,2343.2,101.1,101.1,1206,0.13,22295.5,129971,112.72,100.4,108.8,98.1,100.8,102.4,143.3,140.1,95.22,12569.8,100.28,100.2,103.5,109.85,53.18,3528.6,2350467300,35274964,3189131500,36480955,59.67,100.3,9.5,296173.2871,1.28,96.6,96.7,97.6,1728.4,3.8,101.2
1781.13,136.4,52.8,57.8,99.6,101.3,1.461689519,10228.19,7821.8,7380.7,100.1,87.1,96.6,68.6,103.6,2343.2,101.1,101.1,1206,0.13,22295.5,129971,112.72,100.4,108.8,98.1,100.8,102.4,143.3,140.1,95.22,12569.8,100.28,100.2,103.5,109.85,53.18,3528.6,2350467300,35274964,3189131500,36480955,59.67,100.3,9.5,296173.2871,1.28,96.6,96.7,97.6,1728.4,3.8,101.2
1758.19,136.4,52.8,57.8,99.6,101.3,1.461689519,10228.19,7821.8,7380.7,100.1,87.1,96.6,68.6,103.6,2343.2,101.1,101.1,1206,0.13,22295.5,129971,112.72,100.4,108.8,98.1,100.8,102.4,143.3,140.1,95.22,12569.8,100.28,100.2,103.5,109.85,53.18,3528.6,2350467300,35274964,3189131500,36480955,59.67,100.3,9.5,296173.2871,1.28,96.6,96.7,97.6,1728.4,3.8,101.2
1721.75,136.4,52.8,57.8,99.6,101.3,1.461689519,10228.19,7821.8,7380.7,100.1,87.1,96.6,68.6,103.6,2343.2,101.1,101.1,1206,0.13,22295.5,129971,112.72,100.4,108.8,98.1,100.8,102.4,143.3,140.1,95.22,12569.8,100.28,100.2,103.5,109.85,53.18,3528.6,2350467300,35274964,3189131500,36480955,59.67,100.3,9.5,296173.2871,1.28,96.6,96.7,97.6,1728.4,3.8,101.2
1746.24,136.4,52.8,57.8,99.6,101.3,1.461689519,10228.19,7821.8,7380.7,100.1,87.1,96.6,68.6,103.6,2343.2,101.1,101.1,1206,0.13,22295.5,129971,112.72,100.4,108.8,98.1,100.8,102.4,143.3,140.1,95.22,12569.8,100.28,100.2,103.5,109.85,53.18,3528.6,2350467300,35274964,3189131500,36480955,59.67,100.3,9.5,296173.2871,1.28,96.6,96.7,97.6,1728.4,3.8,101.2
1743.31,136.4,52.8,57.8,99.6,101.3,1.461689519,10228.19,7821.8,7380.7,100.1,87.1,96.6,68.6,103.6,2343.2,101.1,101.1,1206,0.13,22295.5,129971,112.72,100.4,108.8,98.1,100.8,102.4,143.3,140.1,95.22,12569.8,100.28,100.2,103.5,109.85,53.18,3528.6,2350467300,35274964,3189131500,36480955,59.67,100.3,9.5,296173.2871,1.28,96.6,96.7,97.6,1728.4,3.8,101.2
1755.03,136.4,52.8,57.8,99.6,101.3,1.461689519,10228.19,7821.8,7380.7,100.1,87.1,96.6,68.6,103.6,2343.2,101.1,101.1,1206,0.13,22295.5,129971,112.72,100.4,108.8,98.1,100.8,102.4,143.3,140.1,95.22,12569.8,100.28,100.2,103.5,109.85,53.18,3528.6,2350467300,35274964,3189131500,36480955,59.67,100.3,9.5,296173.2871,1.28,96.6,96.7,97.6,1728.4,3.8,101.2
1761.99,136.4,52.8,57.8,99.6,101.3,1.461689519,10228.19,7821.8,7380.7,100.1,87.1,96.6,68.6,103.6,2343.2,101.1,101.1,1206,0.13,22295.5,129971,112.72,100.4,108.8,98.1,100.8,102.4,143.3,140.1,95.22,12569.8,100.28,100.2,103.5,109.85,53.18,3528.6,2350467300,35274964,3189131500,36480955,59.67,100.3,9.5,296173.2871,1.28,96.6,96.7,97.6,1728.4,3.8,101.2
1779.64,136.4,52.8,57.8,99.6,101.3,1.461689519,10228.19,7821.8,7380.7,100.1,87.1,96.6,68.6,103.6,2343.2,101.1,101.1,1206,0.13,22295.5,129971,112.72,100.4,108.8,98.1,100.8,102.4,143.3,140.1,95.22,12569.8,100.28,100.2,103.5,109.85,53.18,3528.6,2350467300,35274964,3189131500,36480955,59.67,100.3,9.5,296173.2871,1.28,96.6,96.7,97.6,1728.4,3.8,101.2
1775.54,136.4,52.8,57.8,99.6,101.3,1.461689519,10228.19,7821.8,7380.7,100.1,87.1,96.6,68.6,103.6,2343.2,101.1,101.1,1206,0.13,22295.5,129971,112.72,100.4,108.8,98.1,100.8,102.4,143.3,140.1,95.22,12569.8,100.28,100.2,103.5,109.85,53.18,3528.6,2350467300,35274964,3189131500,36480955,59.67,100.3,9.5,296173.2871,1.28,96.6,96.7,97.6,1728.4,3.8,101.2
1767.71,136.4,52.8,57.8,99.6,101.3,1.461689519,10228.19,7821.8,7380.7,100.1,87.1,96.6,68.6,103.6,2343.2,101.1,101.1,1206,0.13,22295.5,129971,112.72,100.4,108.8,98.1,100.8,102.4,143.3,140.1,95.22,12569.8,100.28,100.2,103.5,109.85,53.18,3528.6,2350467300,35274964,3189131500,36480955,59.67,100.3,9.5,296173.2871,1.28,96.6,96.7,97.6,1728.4,3.8,101.2
1760.53,136.4,52.8,57.8,99.6,101.3,1.461689519,10228.19,7821.8,7380.7,100.1,87.1,96.6,68.6,103.6,2343.2,101.1,101.1,1206,0.13,22295.5,129971,112.72,100.4,108.8,98.1,100.8,102.4,143.3,140.1,95.22,12569.8,100.28,100.2,103.5,109.85,53.18,3528.6,2350467300,35274964,3189131500,36480955,59.67,100.3,9.5,296173.2871,1.28,96.6,96.7,97.6,1728.4,3.8,101.2
1734.79,136.4,52.8,57.8,99.6,101.3,1.461689519,10228.19,7821.8,7380.7,100.1,87.1,96.6,68.6,103.6,2343.2,101.1,101.1,1206,0.13,22295.5,129971,112.72,100.4,108.8,98.1,100.8,102.4,143.3,140.1,95.22,12569.8,100.28,100.2,103.5,109.85,53.18,3528.6,2350467300,35274964,3189131500,36480955,59.67,100.3,9.5,296173.2871,1.28,96.6,96.7,97.6,1728.4,3.8,101.2
1729.76,136.4,52.8,57.8,99.6,101.3,1.461689519,10228.19,7821.8,7380.7,100.1,87.1,96.6,68.6,103.6,2343.2,101.1,101.1,1206,0.13,22295.5,129971,112.72,100.4,108.8,98.1,100.8,102.4,143.3,140.1,95.22,12569.8,100.28,100.2,103.5,109.85,53.18,3528.6,2350467300,35274964,3189131500,36480955,59.67,100.3,9.5,296173.2871,1.28,96.6,96.7,97.6,1728.4,3.8,101.2
1729.56,136.4,52.8,57.8,99.6,101.3,1.461689519,10228.19,7821.8,7380.7,100.1,87.1,96.6,68.6,103.6,2343.2,101.1,101.1,1206,0.13,22295.5,129971,112.72,100.4,108.8,98.1,100.8,102.4,143.3,140.1,95.22,12569.8,100.28,100.2,103.5,109.85,53.18,3528.6,2350467300,35274964,3189131500,36480955,59.67,100.3,9.5,296173.2871,1.28,96.6,96.7,97.6,1728.4,3.8,101.2
1760.13,136.4,52.8,57.8,99.6,101.3,1.461689519,10228.19,7821.8,7380.7,100.1,87.1,96.6,68.6,103.6,2343.2,101.1,101.1,1206,0.13,22295.5,129971,112.72,100.4,108.8,98.1,100.8,102.4,143.3,140.1,95.22,12569.8,100.28,100.2,103.5,109.85,53.18,3528.6,2350467300,35274964,3189131500,36480955,59.67,100.3,9.5,296173.2871,1.28,96.6,96.7,97.6,1728.4,3.8,101.2
1742.75,136.4,52.8,57.8,99.6,101.3,1.461689519,10228.19,7821.8,7380.7,100.1,87.1,96.6,68.6,103.6,2343.2,101.1,101.1,1206,0.13,22295.5,129971,112.72,100.4,108.8,98.1,100.8,102.4,143.3,140.1,95.22,12569.8,100.28,100.2,103.5,109.85,53.18,3528.6,2350467300,35274964,3189131500,36480955,59.67,100.3,9.5,296173.2871,1.28,96.6,96.7,97.6,1728.4,3.8,101.2
1764.69,136.4,52.8,57.8,99.6,101.3,1.461689519,10228.19,7821.8,7380.7,100.1,87.1,96.6,68.6,103.6,2343.2,101.1,101.1,1206,0.13,22295.5,129971,112.72,100.4,108.8,98.1,100.8,102.4,143.3,140.1,95.22,12569.8,100.28,100.2,103.5,109.85,53.18,3528.6,2350467300,35274964,3189131500,36480955,59.67,100.3,9.5,296173.2871,1.28,96.6,96.7,97.6,1728.4,3.8,101.2
1775.73,136.4,52.8,57.8,99.6,101.3,1.461689519,10228.19,7821.8,7380.7,100.1,87.1,96.6,68.6,103.6,2343.2,101.1,101.1,1206,0.13,22295.5,129971,112.72,100.4,108.8,98.1,100.8,102.4,143.3,140.1,95.22,12569.8,100.28,100.2,103.5,109.85,53.18,3528.6,2350467300,35274964,3189131500,36480955,59.67,100.3,9.5,296173.2871,1.28,96.6,96.7,97.6,1728.4,3.8,101.2
1780.02,136.4,52.8,57.8,99.6,101.3,1.461689519,10228.19,7821.8,7380.7,100.1,87.1,96.6,68.6,103.6,2343.2,101.1,101.1,1206,0.13,22295.5,129971,112.72,100.4,108.8,98.1,100.8,102.4,143.3,140.1,95.22,12569.8,100.28,100.2,103.5,109.85,53.18,3528.6,2350467300,35274964,3189131500,36480955,59.67,100.3,9.5,296173.2871,1.28,96.6,96.7,97.6,1728.4,3.8,101.2
1792.42,136.4,52.8,57.8,99.6,101.3,1.461689519,10228.19,7821.8,7380.7,100.1,87.1,96.6,68.6,103.6,2343.2,101.1,101.1,1206,0.13,22295.5,129971,112.72,100.4,108.8,98.1,100.8,102.4,143.3,140.1,95.22,12569.8,100.28,100.2,103.5,109.85,53.18,3528.6,2350467300,35274964,3189131500,36480955,59.67,100.3,9.5,296173.2871,1.28,96.6,96.7,97.6,1728.4,3.8,101.2
1787.74,136.4,52.8,57.8,99.6,101.3,1.461689519,10228.19,7821.8,7380.7,100.1,87.1,96.6,68.6,103.6,2343.2,101.1,101.1,1206,0.13,22295.5,129971,112.72,100.4,108.8,98.1,100.8,102.4,143.3,140.1,95.22,12569.8,100.28,100.2,103.5,109.85,53.18,3528.6,2350467300,35274964,3189131500,36480955,59.67,100.3,9.5,296173.2871,1.28,96.6,96.7,97.6,1728.4,3.8,101.2
1779.22,140.5,53.7,56.5,99.7,101.1,1.457624973,10248.97,7598.1,7854.8,100.2,87.7,97.4,67.7,104.8,2309,101.1,100.7,4409.1,0.13,22305.4,129928,113.57,101.5,106.1,98.9,101,102.2,143.5,137.2,95.87,13536.5,100.17,100.9,103.6,110.19,48.61,3517,2728398300,35001780,3277453100,39410882,62.23,100.4,9.2,306314.4243,1.29,97,97.9,98.3,1769.7,4.5,101.5
1784.36,140.5,53.7,56.5,99.7,101.1,1.457624973,10248.97,7598.1,7854.8,100.2,87.7,97.4,67.7,104.8,2309,101.1,100.7,4409.1,0.13,22305.4,129928,113.57,101.5,106.1,98.9,101,102.2,143.5,137.2,95.87,13536.5,100.17,100.9,103.6,110.19,48.61,3517,2728398300,35001780,3277453100,39410882,62.23,100.4,9.2,306314.4243,1.29,97,97.9,98.3,1769.7,4.5,101.5
1802.58,140.5,53.7,56.5,99.7,101.1,1.457624973,10248.97,7598.1,7854.8,100.2,87.7,97.4,67.7,104.8,2309,101.1,100.7,4409.1,0.13,22305.4,129928,113.57,101.5,106.1,98.9,101,102.2,143.5,137.2,95.87,13536.5,100.17,100.9,103.6,110.19,48.61,3517,2728398300,35001780,3277453100,39410882,62.23,100.4,9.2,306314.4243,1.29,97,97.9,98.3,1769.7,4.5,101.5
1818.86,140.5,53.7,56.5,99.7,101.1,1.457624973,10248.97,7598.1,7854.8,100.2,87.7,97.4,67.7,104.8,2309,101.1,100.7,4409.1,0.13,22305.4,129928,113.57,101.5,106.1,98.9,101,102.2,143.5,137.2,95.87,13536.5,100.17,100.9,103.6,110.19,48.61,3517,2728398300,35001780,3277453100,39410882,62.23,100.4,9.2,306314.4243,1.29,97,97.9,98.3,1769.7,4.5,101.5
1815.25,140.5,53.7,56.5,99.7,101.1,1.457624973,10248.97,7598.1,7854.8,100.2,87.7,97.4,67.7,104.8,2309,101.1,100.7,4409.1,0.13,22305.4,129928,113.57,101.5,106.1,98.9,101,102.2,143.5,137.2,95.87,13536.5,100.17,100.9,103.6,110.19,48.61,3517,2728398300,35001780,3277453100,39410882,62.23,100.4,9.2,306314.4243,1.29,97,97.9,98.3,1769.7,4.5,101.5
1823.88,140.5,53.7,56.5,99.7,101.1,1.457624973,10248.97,7598.1,7854.8,100.2,87.7,97.4,67.7,104.8,2309,101.1,100.7,4409.1,0.13,22305.4,129928,113.57,101.5,106.1,98.9,101,102.2,143.5,137.2,95.87,13536.5,100.17,100.9,103.6,110.19,48.61,3517,2728398300,35001780,3277453100,39410882,62.23,100.4,9.2,306314.4243,1.29,97,97.9,98.3,1769.7,4.5,101.5
1811.85,140.5,53.7,56.5,99.7,101.1,1.457624973,10248.97,7598.1,7854.8,100.2,87.7,97.4,67.7,104.8,2309,101.1,100.7,4409.1,0.13,22305.4,129928,113.57,101.5,106.1,98.9,101,102.2,143.5,137.2,95.87,13536.5,100.17,100.9,103.6,110.19,48.61,3517,2728398300,35001780,3277453100,39410882,62.23,100.4,9.2,306314.4243,1.29,97,97.9,98.3,1769.7,4.5,101.5
1827.35,140.5,53.7,56.5,99.7,101.1,1.457624973,10248.97,7598.1,7854.8,100.2,87.7,97.4,67.7,104.8,2309,101.1,100.7,4409.1,0.13,22305.4,129928,113.57,101.5,106.1,98.9,101,102.2,143.5,137.2,95.87,13536.5,100.17,100.9,103.6,110.19,48.61,3517,2728398300,35001780,3277453100,39410882,62.23,100.4,9.2,306314.4243,1.29,97,97.9,98.3,1769.7,4.5,101.5
1832.63,140.5,53.7,56.5,99.7,101.1,1.457624973,10248.97,7598.1,7854.8,100.2,87.7,97.4,67.7,104.8,2309,101.1,100.7,4409.1,0.13,22305.4,129928,113.57,101.5,106.1,98.9,101,102.2,143.5,137.2,95.87,13536.5,100.17,100.9,103.6,110.19,48.61,3517,2728398300,35001780,3277453100,39410882,62.23,100.4,9.2,306314.4243,1.29,97,97.9,98.3,1769.7,4.5,101.5
1846.6,140.5,53.7,56.5,99.7,101.1,1.457624973,10248.97,7598.1,7854.8,100.2,87.7,97.4,67.7,104.8,2309,101.1,100.7,4409.1,0.13,22305.4,129928,113.57,101.5,106.1,98.9,101,102.2,143.5,137.2,95.87,13536.5,100.17,100.9,103.6,110.19,48.61,3517,2728398300,35001780,3277453100,39410882,62.23,100.4,9.2,306314.4243,1.29,97,97.9,98.3,1769.7,4.5,101.5
1860.83,140.5,53.7,56.5,99.7,101.1,1.457624973,10248.97,7598.1,7854.8,100.2,87.7,97.4,67.7,104.8,2309,101.1,100.7,4409.1,0.13,22305.4,129928,113.57,101.5,106.1,98.9,101,102.2,143.5,137.2,95.87,13536.5,100.17,100.9,103.6,110.19,48.61,3517,2728398300,35001780,3277453100,39410882,62.23,100.4,9.2,306314.4243,1.29,97,97.9,98.3,1769.7,4.5,101.5
1855.97,140.5,53.7,56.5,99.7,101.1,1.457624973,10248.97,7598.1,7854.8,100.2,87.7,97.4,67.7,104.8,2309,101.1,100.7,4409.1,0.13,22305.4,129928,113.57,101.5,106.1,98.9,101,102.2,143.5,137.2,95.87,13536.5,100.17,100.9,103.6,110.19,48.61,3517,2728398300,35001780,3277453100,39410882,62.23,100.4,9.2,306314.4243,1.29,97,97.9,98.3,1769.7,4.5,101.5
1866.45,140.5,53.7,56.5,99.7,101.1,1.457624973,10248.97,7598.1,7854.8,100.2,87.7,97.4,67.7,104.8,2309,101.1,100.7,4409.1,0.13,22305.4,129928,113.57,101.5,106.1,98.9,101,102.2,143.5,137.2,95.87,13536.5,100.17,100.9,103.6,110.19,48.61,3517,2728398300,35001780,3277453100,39410882,62.23,100.4,9.2,306314.4243,1.29,97,97.9,98.3,1769.7,4.5,101.5
1872.81,140.5,53.7,56.5,99.7,101.1,1.457624973,10248.97,7598.1,7854.8,100.2,87.7,97.4,67.7,104.8,2309,101.1,100.7,4409.1,0.13,22305.4,129928,113.57,101.5,106.1,98.9,101,102.2,143.5,137.2,95.87,13536.5,100.17,100.9,103.6,110.19,48.61,3517,2728398300,35001780,3277453100,39410882,62.23,100.4,9.2,306314.4243,1.29,97,97.9,98.3,1769.7,4.5,101.5
1876.73,140.5,53.7,56.5,99.7,101.1,1.457624973,10248.97,7598.1,7854.8,100.2,87.7,97.4,67.7,104.8,2309,101.1,100.7,4409.1,0.13,22305.4,129928,113.57,101.5,106.1,98.9,101,102.2,143.5,137.2,95.87,13536.5,100.17,100.9,103.6,110.19,48.61,3517,2728398300,35001780,3277453100,39410882,62.23,100.4,9.2,306314.4243,1.29,97,97.9,98.3,1769.7,4.5,101.5
1879.29,140.5,53.7,56.5,99.7,101.1,1.457624973,10248.97,7598.1,7854.8,100.2,87.7,97.4,67.7,104.8,2309,101.1,100.7,4409.1,0.13,22305.4,129928,113.57,101.5,106.1,98.9,101,102.2,143.5,137.2,95.87,13536.5,100.17,100.9,103.6,110.19,48.61,3517,2728398300,35001780,3277453100,39410882,62.23,100.4,9.2,306314.4243,1.29,97,97.9,98.3,1769.7,4.5,101.5
1878.94,140.5,53.7,56.5,99.7,101.1,1.457624973,10248.97,7598.1,7854.8,100.2,87.7,97.4,67.7,104.8,2309,101.1,100.7,4409.1,0.13,22305.4,129928,113.57,101.5,106.1,98.9,101,102.2,143.5,137.2,95.87,13536.5,100.17,100.9,103.6,110.19,48.61,3517,2728398300,35001780,3277453100,39410882,62.23,100.4,9.2,306314.4243,1.29,97,97.9,98.3,1769.7,4.5,101.5
1903.95,140.5,53.7,56.5,99.7,101.1,1.457624973,10248.97,7598.1,7854.8,100.2,87.7,97.4,67.7,104.8,2309,101.1,100.7,4409.1,0.13,22305.4,129928,113.57,101.5,106.1,98.9,101,102.2,143.5,137.2,95.87,13536.5,100.17,100.9,103.6,110.19,48.61,3517,2728398300,35001780,3277453100,39410882,62.23,100.4,9.2,306314.4243,1.29,97,97.9,98.3,1769.7,4.5,101.5
1900.85,140.5,53.7,56.5,99.7,101.1,1.457624973,10248.97,7598.1,7854.8,100.2,87.7,97.4,67.7,104.8,2309,101.1,100.7,4409.1,0.13,22305.4,129928,113.57,101.5,106.1,98.9,101,102.2,143.5,137.2,95.87,13536.5,100.17,100.9,103.6,110.19,48.61,3517,2728398300,35001780,3277453100,39410882,62.23,100.4,9.2,306314.4243,1.29,97,97.9,98.3,1769.7,4.5,101.5
1897.07,143.2,55.4,57.3,99.8,100.9,1.456507955,10304.66,7324.7,6321.6,100.3,87.6,105.3,66.9,103.9,2314.5,101,100.2,6339.2,0.13,22303,130156,114.38,101.9,104.1,100.5,100.5,101.1,135.7,130.5,96.09,14284.8,100.21,101.2,104.4,110.52,49.92,3578.1,2562130200,37001095,2687545900,43340335,61.85,100.4,9,310582.3143,1.28,104.5,105.8,106.2,1822.6,2.4,102.1
1889.91,143.2,55.4,57.3,99.8,100.9,1.456507955,10304.66,7324.7,6321.6,100.3,87.6,105.3,66.9,103.9,2314.5,101,100.2,6339.2,0.13,22303,130156,114.38,101.9,104.1,100.5,100.5,101.1,135.7,130.5,96.09,14284.8,100.21,101.2,104.4,110.52,49.92,3578.1,2562130200,37001095,2687545900,43340335,61.85,100.4,9,310582.3143,1.28,104.5,105.8,106.2,1822.6,2.4,102.1
