³¯Â¥,USD,EUR,CNY,JPY,GBP
2003-04-25,1221.0,1347.92,147.21,1019.33,1943.83
2003-04-28,1234.4,1361.79,147.35,1025.63,1965.47
2003-04-29,1229.4,1349.7,148.92,1020.71,1952.9
2003-04-30,1213.1,1348.3,148.34,1014.0,1936.53
2003-05-02,1213.9,1365.21,146.41,1024.86,1955.65
2003-05-06,1211.1,1367.88,146.46,1022.15,1946.18
2003-05-07,1205.9,1377.44,146.14,1025.03,1946.14
2003-05-09,1196.9,1379.13,145.51,1022.07,1919.71
2003-05-12,1199.9,1388.34,144.48,1025.77,1923.99
2003-05-13,1196.0,1379.88,144.84,1020.87,1921.49
2003-05-14,1199.8,1383.07,144.37,1027.27,1930.78
2003-05-15,1201.5,1378.9,144.81,1033.68,1943.25
2003-05-16,1195.2,1361.03,144.97,1025.88,1937.96
2003-05-19,1197.8,1398.01,144.23,1035.94,1948.16
2003-05-20,1193.6,1388.46,144.51,1019.0,1947.18
2003-05-21,1199.1,1406.12,144.03,1027.55,1969.46
2003-05-22,1193.9,1390.95,144.63,1014.75,1951.97
2003-05-23,1197.4,1399.22,144.06,1020.15,1955.17
2003-05-26,1193.4,1413.1,144.47,1021.13,1951.98
2003-05-27,1194.0,1415.19,143.98,1021.25,1957.26
2003-05-28,1199.4,1418.23,144.05,1023.07,1964.18
2003-05-29,1200.4,1411.31,144.68,1012.44,1965.59
2003-05-30,1206.6,1434.71,144.82,1020.94,1971.57
2003-06-02,1205.3,1434.71,145.54,1020.94,1993.73
2003-06-03,1207.5,1418.03,145.32,1017.48,1976.25
2003-06-04,1202.3,1409.58,145.64,1008.09,1982.65
2003-06-05,1201.5,1399.45,145.01,1011.07,1981.05
2003-06-09,1200.8,1399.03,144.92,1011.07,1981.03
2003-06-10,1200.3,1405.61,144.83,1015.87,1980.89
2003-06-11,1193.7,1393.47,144.77,1013.54,1981.62
2003-06-12,1193.1,1402.43,143.97,1013.55,1975.69
2003-06-13,1194.3,1405.87,143.91,1015.0,1994.3
2003-06-16,1192.7,1417.23,144.01,1016.36,1992.86
2003-06-17,1191.0,1408.06,143.82,1012.07,1991.49
2003-06-18,1188.4,1400.35,143.62,1005.63,1988.98
2003-06-19,1184.5,1383.79,143.33,1003.18,1985.21
2003-06-20,1186.0,1389.46,142.87,1000.46,1978.47
2003-06-23,1190.6,1380.32,143.08,1005.36,1977.77
2003-06-24,1190.9,1375.31,143.63,1012.37,1984.81
2003-06-25,1189.2,1368.35,143.64,1008.52,1980.06
2003-06-26,1188.5,1371.35,143.45,1006.22,1974.07
2003-06-27,1186.7,1355.8,143.38,993.76,1970.35
2003-06-30,1193.1,1362.34,143.2,996.41,1964.68
2003-07-01,1194.9,1376.58,143.98,998.79,1967.07
2003-07-02,1191.0,1377.33,144.18,998.53,1968.03
2003-07-03,1188.1,1369.52,143.7,1005.08,1964.73
2003-07-04,1185.1,1360.91,143.35,1002.83,1961.07
2003-07-07,1182.3,1360.08,143.01,1010.6,1956.59
2003-07-08,1180.0,1335.7,142.67,1008.38,1952.25
2003-07-09,1179.2,1334.72,142.41,1006.89,1945.48
2003-07-10,1179.1,1334.27,142.33,1011.17,1940.84
2003-07-11,1178.5,1338.25,142.32,1011.13,1937.29
2003-07-12,1179.2,1337.96,142.26,1011.13,1934.63
2003-07-14,1179.2,1329.61,142.35,1001.57,1919.8
2003-07-15,1177.0,1327.48,142.4,1000.04,1920.26
2003-07-16,1175.7,1312.02,142.13,993.28,1870.72
2003-07-18,1178.8,1325.27,142.1,992.38,1882.54
2003-07-21,1182.5,1332.26,142.45,999.37,1891.49
2003-07-22,1179.4,1337.68,142.87,993.56,1884.86
2003-07-23,1182.0,1338.2,142.51,992.32,1891.07
2003-07-24,1181.4,1357.49,142.82,995.16,1899.57
2003-07-25,1180.3,1353.15,142.71,990.48,1904.0
2003-07-28,1181.2,1357.26,142.58,992.98,1912.3
2003-07-29,1179.3,1355.55,142.67,986.49,1918.54
2003-07-30,1179.5,1350.47,142.43,983.86,1921.5
2003-07-31,1180.0,1338.42,142.46,980.92,1924.71
2003-08-01,1180.6,1326.35,142.52,979.14,1900.53
2003-08-04,1180.4,1330.13,142.65,983.05,1901.33
2003-08-05,1181.4,1340.53,142.62,981.84,1905.22
2003-08-06,1186.1,1351.74,142.73,989.45,1914.19
2003-08-07,1185.9,1344.87,143.26,986.89,1922.28
2003-08-08,1185.5,1347.74,143.22,994.67,1924.73
2003-08-11,1181.9,1334.96,143.15,992.28,1892.22
2003-08-12,1180.2,1340.41,142.8,995.57,1896.4
2003-08-13,1178.3,1328.24,142.58,993.63,1886.34
2003-08-14,1179.3,1334.08,142.38,988.89,1894.55
2003-08-18,1178.3,1327.41,142.49,989.3,1882.98
2003-08-19,1175.9,1310.13,142.39,985.29,1888.71
2003-08-20,1178.6,1311.55,142.1,993.47,1889.76
2003-08-21,1176.4,1306.86,142.41,995.68,1874.3
2003-08-22,1173.9,1283.37,142.18,996.22,1853.88
2003-08-25,1170.6,1270.98,141.92,996.3,1838.37
2003-08-26,1170.5,1268.06,141.56,997.57,1841.77
2003-08-27,1170.8,1273.54,141.54,997.4,1846.03
2003-08-28,1173.9,1274.21,141.57,999.79,1839.91
2003-08-29,1179.9,1284.56,141.96,1005.33,1861.82
2003-09-01,1178.5,1295.23,142.62,1010.76,1860.85
2003-09-02,1175.9,1289.08,142.44,1009.23,1847.1
2003-09-03,1176.7,1271.72,142.16,1009.78,1851.72
2003-09-04,1176.1,1272.54,142.25,1014.19,1846.3
2003-09-05,1173.4,1282.94,142.18,1003.98,1855.15
2003-09-08,1171.8,1299.35,141.85,995.88,1861.87
2003-09-09,1172.8,1298.11,141.65,1005.62,1857.66
2003-09-15,1170.1,1321.16,141.77,997.1,1863.45
2003-09-16,1173.1,1322.96,141.43,999.28,1879.25
2003-09-17,1171.4,1308.28,141.76,1007.96,1885.85
2003-09-18,1170.6,1320.38,141.53,1007.96,1885.76
2003-09-19,1170.3,1320.71,141.43,1014.83,1887.88
2003-09-22,1168.8,1339.04,141.38,1042.04,1889.69
2003-09-23,1152.0,1338.42,141.14,1028.02,1891.51
2003-09-24,1151.1,1316.8,139.12,1025.16,1881.33
2003-09-25,1152.5,1316.92,139.06,1029.8,1881.13
2003-09-26,1151.1,1320.6,139.22,1026.9,1882.27
2003-09-29,1150.8,1319.33,139.05,1031.51,1881.74
2003-09-30,1150.2,1331.24,139.01,1028.94,1881.69
2003-10-01,1150.3,1342.34,138.94,1034.21,1883.01
2003-10-02,1152.3,1349.92,138.94,1037.69,1919.85
2003-10-06,1150.5,1333.77,139.09,1036.63,1918.16
2003-10-07,1151.9,1349.62,138.88,1037.33,1912.46
2003-10-08,1151.4,1356.06,139.06,1049.16,1912.21
2003-10-09,1148.9,1359.32,138.98,1048.98,1911.0
2003-10-10,1149.5,1349.11,138.68,1052.99,1913.75
2003-10-11,1148.4,1348.62,138.74,1057.17,1911.87
2003-10-14,1146.6,1341.12,138.6,1051.3,1908.93
2003-10-15,1158.5,1358.57,138.4,1064.55,1905.16
2003-10-16,1169.5,1358.22,139.84,1066.38,1914.54
2003-10-17,1177.6,1364.07,141.14,1073.23,1922.67
2003-10-20,1174.5,1374.22,142.08,1077.67,1928.89
2003-10-21,1174.7,1366.12,141.67,1065.07,1963.42
2003-10-22,1180.0,1375.94,141.64,1076.2,1957.28
2003-10-23,1181.9,1397.54,142.28,1085.16,1957.64
2003-10-24,1179.4,1393.87,142.49,1077.03,1958.45
2003-10-27,1185.8,1396.58,142.19,1088.44,1955.75
2003-10-28,1184.2,1389.95,142.96,1091.88,1960.27
2003-10-29,1183.4,1380.73,142.75,1093.87,1957.4
2003-10-30,1181.6,1378.16,142.66,1091.5,1954.35
2003-10-31,1177.3,1369.02,142.45,1083.52,1950.72
2003-11-03,1182.4,1369.51,141.95,1077.5,1944.63
2003-11-04,1185.3,1359.12,142.6,1069.04,1946.78
2003-11-05,1185.8,1360.76,142.96,1081.39,1996.35
2003-11-06,1183.1,1352.4,142.88,1076.87,1984.89
2003-11-07,1181.7,1348.85,142.59,1072.47,1972.99
2003-11-10,1180.2,1359.94,142.46,1079.39,1963.58
2003-11-11,1174.8,1345.32,142.28,1080.18,1956.77
2003-11-12,1175.1,1352.48,141.65,1080.7,1946.06
2003-11-13,1174.4,1366.3,141.71,1079.76,1942.14
2003-11-14,1173.2,1377.45,141.63,1084.74,1939.89
2003-11-17,1171.2,1379.56,141.48,1081.14,1938.87
2003-11-18,1178.3,1382.91,141.25,1081.06,1937.67
2003-11-19,1180.5,1412.06,142.11,1092.3,1944.11
2003-11-20,1177.4,1400.46,142.33,1079.39,1949.65
2003-11-21,1186.8,1412.47,141.97,1087.76,1949.27
2003-11-24,1195.5,1424.68,143.1,1098.91,1959.82
2003-11-25,1202.3,1416.67,144.1,1099.75,1970.16
2003-11-26,1203.4,1417.55,144.9,1099.75,1977.22
2003-11-27,1203.4,1436.08,145.01,1103.02,1979.39
2003-11-28,1202.6,1432.84,144.99,1100.73,1982.82
2003-12-01,1203.6,1442.88,144.89,1097.87,1984.7
2003-12-02,1203.4,1440.29,145.01,1100.6,1988.96
2003-12-03,1196.9,1446.27,144.97,1100.34,1991.15
2003-12-04,1194.1,1446.47,144.18,1102.13,1988.73
2003-12-05,1192.2,1439.4,143.85,1101.03,2050.41
2003-12-08,1193.4,1436.51,143.48,1108.28,2038.96
2003-12-09,1187.6,1451.31,143.65,1106.03,2032.19
2003-12-10,1188.1,1455.42,142.95,1108.97,2023.32
2003-12-11,1184.9,1444.32,143.03,1092.93,2020.94
2003-12-12,1188.9,1452.54,142.68,1100.27,2014.96
2003-12-15,1185.2,1442.86,143.17,1096.14,2016.16
2003-12-16,1184.5,1458.59,142.72,1099.41,2010.31
2003-12-17,1187.6,1457.45,142.64,1098.47,2009.6
2003-12-18,1188.7,1473.69,143.02,1097.94,2011.77
2003-12-19,1189.5,1478.01,143.15,1097.15,2014.49
2003-12-22,1190.7,1473.13,143.24,1096.33,2017.19
2003-12-23,1193.1,1478.91,143.38,1095.6,2019.16
2003-12-24,1195.8,1483.45,143.67,1094.99,2022.66
2003-12-26,1199.0,1492.4,143.98,1094.41,2026.62
2003-12-29,1199.7,1490.99,144.36,1093.88,2031.82
2003-12-30,1200.3,1498.45,144.43,1093.1,2034.27
2004-01-02,1194.3,1500.7,144.5,1092.32,2037.35
2004-01-05,1195.5,1508.96,143.76,1090.87,2035.05
2004-01-06,1193.6,1514.14,143.92,1090.22,2039.37
2004-01-07,1187.9,1510.89,143.68,1089.23,2162.51
2004-01-08,1187.4,1507.5,142.71,1088.32,2159.11
2004-01-09,1183.3,1506.35,142.67,1088.26,2140.81
2004-01-10,1182.9,1504.37,142.21,1087.75,2123.01
2004-01-12,1182.9,1519.38,142.21,1087.58,2185.17
2004-01-13,1178.5,1501.11,142.07,1087.57,2174.51
2004-01-14,1179.9,1506.67,141.56,1087.25,2180.28
2004-01-15,1180.2,1492.19,141.72,1087.55,2160.06
2004-01-16,1187.4,1495.59,141.8,1087.71,2166.11
2004-01-19,1187.1,1471.05,142.66,1088.55,2135.77
2004-01-20,1185.7,1464.87,142.69,1088.53,2114.99
2004-01-26,1188.6,1496.33,142.57,1088.29,2172.4
2004-01-27,1181.6,1475.05,142.79,1088.56,2144.19
2004-01-28,1177.2,1487.69,142.0,1087.87,2150.33
2004-01-29,1173.0,1458.92,141.46,1087.44,2128.47
2004-01-30,1173.6,1456.67,141.01,1087.09,2132.26
2004-02-02,1174.9,1465.57,141.08,1087.24,2143.02
2004-02-03,1170.7,1456.99,141.21,1087.46,2134.65
2004-02-04,1166.2,1463.76,140.72,1087.12,2143.77
2004-02-05,1168.3,1465.11,140.15,1086.78,2140.5
2004-02-06,1167.2,1466.41,140.42,1087.17,2142.1
2004-02-09,1169.2,1485.59,140.28,1087.19,2162.03
2004-02-10,1167.4,1481.72,140.48,1087.55,2171.66
2004-02-11,1162.9,1473.69,140.23,1087.58,2171.77
2004-02-12,1161.0,1490.43,139.69,1087.4,2197.83
2004-02-13,1160.7,1487.73,139.4,1087.55,2197.5
2004-02-16,1160.8,1478.74,139.37,1087.94,2188.05
2004-02-17,1158.5,1478.77,139.4,1088.35,2187.89
2004-02-18,1158.2,1488.69,139.12,1088.49,2206.43
2004-02-19,1154.6,1464.73,139.04,1088.88,2180.17
2004-02-20,1161.7,1479.72,138.67,1088.95,2203.45
2004-02-23,1166.9,1462.24,139.48,1090.13,2172.48
2004-02-24,1182.1,1485.25,140.18,1091.04,2207.75
2004-02-25,1176.8,1491.77,141.93,1092.92,2223.74
2004-02-26,1171.1,1463.23,141.24,1092.65,2191.95
2004-02-27,1174.5,1461.02,140.63,1092.4,2187.33
2004-03-02,1176.5,1465.62,141.06,1093.06,2199.64
2004-03-03,1173.4,1431.61,141.27,1093.55,2157.35
2004-03-04,1178.7,1437.37,140.99,1093.48,2156.49
2004-03-05,1171.9,1428.49,141.64,1094.19,2134.09
2004-03-08,1174.3,1452.84,140.86,1093.54,2167.82
2004-03-09,1173.4,1455.31,141.07,1093.9,2171.08
2004-03-10,1170.6,1441.18,140.95,1093.98,2135.58
2004-03-11,1172.1,1432.95,140.7,1093.79,2113.35
2004-03-12,1168.6,1443.63,140.94,1093.94,2116.39
2004-03-15,1175.2,1435.74,140.5,1093.48,2118.59
2004-03-16,1177.0,1444.0,141.3,1094.15,2123.6
2004-03-17,1171.2,1437.18,141.5,1094.26,2124.03
2004-03-18,1166.2,1426.55,140.79,1093.6,2118.58
2004-03-19,1159.6,1436.45,140.21,1093.1,2128.39
2004-03-22,1158.6,1423.22,139.39,1092.45,2123.54
2004-03-23,1159.5,1430.53,139.29,1092.48,2141.89
2004-03-24,1157.3,1429.21,139.35,1092.74,2143.96
2004-03-25,1154.5,1399.2,139.08,1092.72,2105.87
2004-03-26,1155.1,1400.96,138.84,1092.62,2086.75
2004-03-29,1157.1,1403.68,138.95,1092.73,2101.41
2004-03-30,1155.1,1403.97,139.16,1092.99,2101.01
2004-03-31,1153.6,1404.8,138.92,1092.84,2106.76
2004-04-01,1150.0,1415.13,138.72,1104.02,2119.85
2004-04-02,1142.6,1411.74,138.24,1100.93,2119.92
2004-04-06,1141.2,1370.92,137.35,1086.7,2080.92
2004-04-07,1148.4,1392.32,137.3,1084.98,2115.75
2004-04-08,1144.2,1391.46,138.1,1086.71,2104.81
2004-04-09,1140.6,1377.22,137.61,1071.24,2087.64
2004-04-12,1142.4,1380.36,137.24,1074.24,2093.73
2004-04-13,1142.2,1378.35,137.44,1084.04,2099.08
2004-04-14,1140.6,1361.25,137.39,1066.33,2073.33
2004-04-16,1148.8,1377.12,137.29,1061.84,2057.33
2004-04-19,1160.3,1378.65,138.32,1076.1,2084.89
2004-04-20,1155.8,1387.19,139.63,1064.96,2087.43
2004-04-21,1154.5,1366.58,139.08,1059.51,2058.82
2004-04-22,1156.0,1363.27,139.0,1055.8,2045.72
2004-04-23,1159.4,1382.35,139.22,1058.91,2057.99
2004-04-26,1158.7,1372.6,139.6,1061.18,2052.06
2004-04-27,1154.9,1369.42,139.52,1063.25,2061.96
2004-04-28,1152.8,1375.46,139.04,1051.87,2065.41
2004-04-29,1155.8,1368.35,138.79,1049.06,2046.86
2004-04-30,1167.7,1396.22,139.21,1062.08,2070.04
2004-05-03,1175.2,1409.3,140.57,1064.88,2090.8
2004-05-04,1172.8,1399.5,141.42,1064.1,2077.91
2004-05-06,1168.7,1421.43,141.15,1073.78,2093.78
2004-05-07,1166.2,1408.07,140.6,1062.69,2092.1
2004-05-10,1170.5,1391.78,140.32,1042.9,2092.21
2004-05-11,1183.1,1402.86,140.89,1041.09,2102.31
2004-05-12,1188.4,1411.52,142.39,1051.45,2092.24
2004-05-13,1182.1,1406.99,143.03,1046.38,2094.8
2004-05-14,1184.1,1397.95,142.26,1033.07,2084.08
2004-05-16,1187.9,1397.55,142.56,1033.07,2088.8
2004-05-17,1187.9,1411.58,143.01,1037.88,2088.8
2004-05-18,1184.2,1423.17,142.99,1034.24,2095.38
2004-05-19,1184.2,1415.71,142.53,1039.41,2093.01
2004-05-20,1177.8,1412.48,142.53,1042.07,2097.9
2004-05-21,1176.5,1409.36,141.74,1043.69,2089.7
2004-05-24,1177.1,1415.7,141.6,1046.78,2105.48
2004-05-25,1176.3,1410.56,141.64,1039.55,2105.58
2004-05-27,1178.0,1426.15,141.55,1053.01,2136.72
2004-05-28,1171.3,1436.78,141.66,1055.94,2150.86
2004-05-31,1165.7,1426.7,140.81,1056.17,2139.76
2004-06-01,1163.2,1419.57,140.16,1062.53,2132.2
2004-06-02,1161.6,1421.16,139.87,1050.22,2136.59
2004-06-03,1165.2,1423.49,139.69,1059.13,2137.04
2004-06-04,1162.6,1419.77,140.11,1046.63,2137.27
2004-06-07,1164.1,1434.11,139.81,1050.77,2146.19
2004-06-08,1159.0,1427.95,139.97,1057.53,2133.66
2004-06-09,1158.0,1419.94,139.36,1057.53,2130.14
2004-06-10,1154.7,1390.49,139.26,1045.31,2111.72
2004-06-11,1159.4,1403.69,138.93,1060.9,2134.86
2004-06-14,1158.4,1391.41,139.42,1051.51,2105.22
2004-06-15,1163.1,1402.23,139.38,1047.13,2109.69
2004-06-16,1163.5,1413.94,139.95,1062.85,2130.95
2004-06-17,1157.0,1389.38,139.91,1051.15,2112.28
2004-06-18,1157.7,1392.77,139.19,1055.81,2123.28
2004-06-21,1158.3,1406.41,139.25,1065.79,2128.96
2004-06-22,1156.4,1401.61,139.29,1063.21,2121.24
2004-06-23,1157.2,1402.01,139.08,1060.48,2106.39
2004-06-24,1160.2,1401.81,139.22,1072.72,2107.45
2004-06-25,1156.5,1407.69,139.56,1078.02,2109.51
2004-06-28,1151.0,1405.61,139.09,1069.35,2101.44
2004-06-29,1150.7,1401.96,138.46,1065.46,2105.38
2004-06-30,1152.5,1393.66,138.42,1064.03,2083.89
2004-07-01,1152.5,1403.92,138.7,1059.43,2097.26
2004-07-02,1153.5,1403.12,138.67,1064.07,2099.66
2004-07-05,1155.8,1423.37,138.78,1066.93,2116.44
2004-07-06,1152.8,1417.6,139.01,1056.69,2110.95
2004-07-07,1154.8,1418.38,138.67,1055.24,2125.18
2004-07-08,1153.8,1427.54,138.89,1063.07,2139.9
2004-07-09,1150.2,1425.39,138.72,1056.54,2129.31
